#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### Empire of Nusantara
b_sunda_kalapa;Sunda Kalapa;;;;;;;;;;;;;x
b_tugu;Tugu;;;;;;;;;;;;;x
b_bami;Bami;;;;;;;;;;;;;x
b_tanjung_barat;Tanjung Barat;;;;;;;;;;;;;x
# County of Sukabumi
c_sukabumi;Sukabumi;;;;;;;;;;;;;x
b_pakuan_pajajaran;Pakuan Pajajaran;;;;;;;;;;;;;x
b_leles;Leles;;;;;;;;;;;;;x
b_cibadiak;Cibadiak;;;;;;;;;;;;;x
b_parahyangan;Parahyangan;;;;;;;;;;;;;x
b_arca2;Arca;;;;;;;;;;;;;x
b_batu;Batu;;;;;;;;;;;;;x
b_karanghawu;Karanghawu;;;;;;;;;;;;;x
# County of Cirebon
c_cirebon;Cirebon;;;;;;;;;;;;;x
b_cirebon;Cirebon;;;;;;;;;;;;;x
b_omanuk;Omanuk;;;;;;;;;;;;;x
b_linggajati;Linggajati;;;;;;;;;;;;;x
b_opari;Opari;;;;;;;;;;;;;x
b_indramayu;Indramayu;;;;;;;;;;;;;x
b_kuningan;Kuningan;;;;;;;;;;;;;x
b_jatibarang;Jatibarang;;;;;;;;;;;;;x
# County of Kawali
c_kawali;Kawali;;;;;;;;;;;;;x
b_galuh;Galuh;;;;;;;;;;;;;x
b_kawali;Kawali;;;;;;;;;;;;;x
b_gangkuang;Gangkuang;;;;;;;;;;;;;x
b_bojong_menje;Bojong Menje;;;;;;;;;;;;;x
b_karang_kamulyan;Karang Kamulyan;;;;;;;;;;;;;x
b_banjarsari;Banjarsari;;;;;;;;;;;;;x
b_pangandaran;Pangandaran;;;;;;;;;;;;;x
## Duchy of Kalingga
d_kalingga;Kalingga;;;;;;;;;;;;;x
# County of Kendal
c_kendal;Kendal;;;;;;;;;;;;;x
b_pekalongan;Pekalongan;;;;;;;;;;;;;x
b_sojomerto;Sojomerto;;;;;;;;;;;;;x
b_dieng;Dieng;;;;;;;;;;;;;x
b_sundbro;Sundbro;;;;;;;;;;;;;x
b_kendal2;Kendal;;;;;;;;;;;;;x
b_kaliwungo;Kaliwungo;;;;;;;;;;;;;x
b_pemalang;Pemalang;;;;;;;;;;;;;x
# County of Karta
c_karta;Karta;;;;;;;;;;;;;x
b_kebumen;Kebumen;;;;;;;;;;;;;x
b_purwokerto;Purwokerto;;;;;;;;;;;;;x
b_pejagoan;Pejagoan;;;;;;;;;;;;;x
b_lundong;Lundong;;;;;;;;;;;;;x
b_purworejo;Purworejo;;;;;;;;;;;;;x
b_kebasen;Kebasen;;;;;;;;;;;;;x
b_banjarnegara;Banjarnegara;;;;;;;;;;;;;x
## Duchy of Medang
d_medang;Medang;;;;;;;;;;;;;x
# County of Pajang
c_pajang;Pajang;;;;;;;;;;;;;x
b_mataram;Mataram;;;;;;;;;;;;;x
b_mamrati;Mamrati;;;;;;;;;;;;;x
b_borobudur;Borobudur;;;;;;;;;;;;;x
b_kedu;Kedu;;;;;;;;;;;;;x
b_kalasan;Kalasan;;;;;;;;;;;;;x
b_sieman;Sieman;;;;;;;;;;;;;x
b_bantul;Bantul;;;;;;;;;;;;;x
# County of Vanagiri
c_vanagiri;Vanagiri;;;;;;;;;;;;;x
b_vanagiri;Vanagiri;;;;;;;;;;;;;x
b_blitar;Blitar;;;;;;;;;;;;;x
b_tungalung;Tungalung;;;;;;;;;;;;;x
b_kademangan;Kademangan;;;;;;;;;;;;;x
b_trenggalek;Trenggalek;;;;;;;;;;;;;x
b_bungkal;Bungkal;;;;;;;;;;;;;x
b_pacitan;Pacitan;;;;;;;;;;;;;x
# County of Kediri
c_kediri;Kediri;;;;;;;;;;;;;x
b_pantara;Pantara;;;;;;;;;;;;;x
b_daha;Daha;;;;;;;;;;;;;x
b_wilis;Wilis;;;;;;;;;;;;;x
b_anjukladang;Anjukladang;;;;;;;;;;;;;x
b_badas;Badas;;;;;;;;;;;;;x
b_nganjuk;Nganjuk;;;;;;;;;;;;;x
b_pare;Pare;;;;;;;;;;;;;x
# County of Demak
c_demak;Demak;;;;;;;;;;;;;x
b_tuban;Tuban;;;;;;;;;;;;;x
b_lasem;Lasem;;;;;;;;;;;;;x
b_demak;Demak;;;;;;;;;;;;;x
b_rajasa;Rajasa;;;;;;;;;;;;;x
b_jepara;Jepara;;;;;;;;;;;;;x
b_kudus;Kudus;;;;;;;;;;;;;x
b_rembang;Rembang;;;;;;;;;;;;;x
# County of Malang
c_malang;Malang;;;;;;;;;;;;;x
b_malang;Malang;;;;;;;;;;;;;x
b_kelud;Kelud;;;;;;;;;;;;;x
b_kawi;Kawi;;;;;;;;;;;;;x
b_kepanjen;Kepanjen;;;;;;;;;;;;;x
b_sumbermanjingwetan;Sumbermanjingwetan;;;;;;;;;;;;;x
b_jabung;Jabung;;;;;;;;;;;;;x
b_bululawang;Bululawang;;;;;;;;;;;;;x
# Duchy of Blambangan
d_blambangan;Blambangan;;;;;;;;;;;;;x
# County of Trowulan
c_trowulan;Trowulan;;;;;;;;;;;;;x
b_trowulan;Trowulan;;;;;;;;;;;;;x
b_hujung_galuh;Hujung Galuh;;;;;;;;;;;;;x
b_pucangan;Pucangan;;;;;;;;;;;;;x
b_penanggungan;Penanggungan;;;;;;;;;;;;;x
b_jabon;Jabon;;;;;;;;;;;;;x
b_krian;Krian;;;;;;;;;;;;;x
b_wonoayu;Wonoayu;;;;;;;;;;;;;x
# County of Blambangan
c_blambangan;Blambangan;;;;;;;;;;;;;x
b_panarukan;Panarukan;;;;;;;;;;;;;x
b_kedawung;Kedawung;;;;;;;;;;;;;x
b_puger;Puger;;;;;;;;;;;;;x
b_bayu;Bayu;;;;;;;;;;;;;x
b_macan_putih;Macan Putih;;;;;;;;;;;;;x
b_kuta_lateng;Kuta Lateng;;;;;;;;;;;;;x
b_ulupampang;Ulupampang;;;;;;;;;;;;;x
# County of Madura
c_madura;Madura;;;;;;;;;;;;;x
b_madura;Madura;;;;;;;;;;;;;x
b_arosbaya;Arosbaya;;;;;;;;;;;;;x
b_klampis;Klampis;;;;;;;;;;;;;x
b_sepuluh;Sepuluh;;;;;;;;;;;;;x
b_tanah_merah;Tanah Merah;;;;;;;;;;;;;x
b_kwanyar;Kwanyar;;;;;;;;;;;;;x
b_modung;Modung;;;;;;;;;;;;;x
## Duchy of Sunda
d_nusa_tenggara;Nusa Tenggara;;;;;;;;;;;;;x
# County of Bali
c_bali;Bali;;;;;;;;;;;;;x
b_gelgel;Gelgel;;;;;;;;;;;;;x
b_bangli;Bangli;;;;;;;;;;;;;x
b_glaryar;Glaryar;;;;;;;;;;;;;x
b_karangasem;Karangasem;;;;;;;;;;;;;x
b_tataran;Tataran;;;;;;;;;;;;;x
b_bandung;Bandung;;;;;;;;;;;;;x
b_nusa;Nusa;;;;;;;;;;;;;x
# County of Lombok
c_lombok;Lombok;;;;;;;;;;;;;x
b_lombok_mirah;Lombok Mirah;;;;;;;;;;;;;x
b_pamenang2;Pamenang;;;;;;;;;;;;;x
b_mataram2;Mataram;;;;;;;;;;;;;x
b_rinjani;Rinjani;;;;;;;;;;;;;x
b_gerung;Gerung;;;;;;;;;;;;;x
b_praya;Praya;;;;;;;;;;;;;x
b_selong;Selong;;;;;;;;;;;;;x
# County of Taliwang
c_taliwang;Taliwang;;;;;;;;;;;;;x
b_taliwang;Taliwang;;;;;;;;;;;;;x
b_sekongkang;Sekongkang;;;;;;;;;;;;;x
b_jereweh;Jereweh;;;;;;;;;;;;;x
b_maluk;Maluk;;;;;;;;;;;;;x
b_seteluk;Seteluk;;;;;;;;;;;;;x
b_panjang;Panjang;;;;;;;;;;;;;x
b_saringi;Saringi;;;;;;;;;;;;;x
# County of Sumbawa
c_sumbawa;Sumbawa;;;;;;;;;;;;;x
b_sumbawa;Sumbawa;;;;;;;;;;;;;x
b_plampang;Plampang;;;;;;;;;;;;;x
b_lopok;Lopok;;;;;;;;;;;;;x
b_empang;Empang;;;;;;;;;;;;;x
b_labangka;Labangka;;;;;;;;;;;;;x
b_moyo;Moyo;;;;;;;;;;;;;x
b_maronge;Maronge;;;;;;;;;;;;;x
# County of Dompu
c_dompu;Dompu;;;;;;;;;;;;;x
b_dompu;Dompu;;;;;;;;;;;;;x
b_manggalewa;Manggalewa;;;;;;;;;;;;;x
b_pekat;Pekat;;;;;;;;;;;;;x
b_kempo;Kempo;;;;;;;;;;;;;x
b_woja;Woja;;;;;;;;;;;;;x
b_pajo;Pajo;;;;;;;;;;;;;x
b_tambora;Tambora;;;;;;;;;;;;;x
### Kingdom of Sulawesi
k_sulawesi;Sulawesi;;;;;;;;;;;;;x
## Duchy of Donggala
d_donggala;Donggala;;;;;;;;;;;;;x
# County of Mandar
c_mandar;Mandar;;;;;;;;;;;;;x
b_mandar;Mandar;;;;;;;;;;;;;x
b_polewali;Polewali;;;;;;;;;;;;;x
b_campalagian;Campalagian;;;;;;;;;;;;;x
b_wonomulyo;Wonomulyo;;;;;;;;;;;;;x
b_banggae;Banggae;;;;;;;;;;;;;x
b_pamboang;Pamboang;;;;;;;;;;;;;x
b_sendana;Sendana;;;;;;;;;;;;;x
b_mapilli;Mapilli;;;;;;;;;;;;;x
# County of Luwu
c_luwu;Luwu;;;;;;;;;;;;;x
b_palopo;Palopo;;;;;;;;;;;;;x
b_sabbang;Sabbang;;;;;;;;;;;;;x
b_masamba;Masamba;;;;;;;;;;;;;x
b_batusitanduk;Batusitanduk;;;;;;;;;;;;;x
b_bonebone;Bonebone;;;;;;;;;;;;;x
b_malangke;Malangke;;;;;;;;;;;;;x
b_sukamaju;Sukamaju;;;;;;;;;;;;;x
# County of Poso
c_poso;Poso;;;;;;;;;;;;;x
b_poso;Poso;;;;;;;;;;;;;x
b_pamona;Pamona;;;;;;;;;;;;;x
b_lage;Lage;;;;;;;;;;;;;x
b_tentena;Tentena;;;;;;;;;;;;;x
b_lore;Lore;;;;;;;;;;;;;x
b_kayamanya;Kayamanya;;;;;;;;;;;;;x
b_gebangrejo;Gebangrejo;;;;;;;;;;;;;x
# County of Mamuju
c_mamuju;Mamuju;;;;;;;;;;;;;x
b_mamuju;Mamuju;;;;;;;;;;;;;x
b_pasangkayu;Pasangkayu;;;;;;;;;;;;;x
b_bambalamotu;Bambalamotu;;;;;;;;;;;;;x
b_mamasa;Mamasa;;;;;;;;;;;;;x
b_bambang;Bambang;;;;;;;;;;;;;x
b_sarudu;Sarudu;;;;;;;;;;;;;x
b_duparang;Duparang;;;;;;;;;;;;;x
# County of Donggala
c_donggala;Donggala;;;;;;;;;;;;;x
b_donggala;Donggala;;;;;;;;;;;;;x
b_palu;Palu;;;;;;;;;;;;;x
b_banawa;Banawa;;;;;;;;;;;;;x
b_damsol;Damsol;;;;;;;;;;;;;x
b_sojol;Sojol;;;;;;;;;;;;;x
b_sirenja;Sirenja;;;;;;;;;;;;;x
b_balaesang;Balaesang;;;;;;;;;;;;;x
## Duchy of Ampana
d_ampana;Ampana;;;;;;;;;;;;;x
# County of Bone
c_bone;Bone;;;;;;;;;;;;;x
b_bone;Bone;;;;;;;;;;;;;x
b_bungku;Bungku;;;;;;;;;;;;;x
b_dongi;Dongi;;;;;;;;;;;;;x
b_kolonodale;Kolonodale;;;;;;;;;;;;;x
b_angkona;Angkona;;;;;;;;;;;;;x
b_matano;Matano;;;;;;;;;;;;;x
b_parumpanai;Parumpanai;;;;;;;;;;;;;x
# County of Ampana
c_ampana;Ampana;;;;;;;;;;;;;x
b_ampana;Ampana;;;;;;;;;;;;;x
b_togean;Togean;;;;;;;;;;;;;x
b_batudaka;Batudaka;;;;;;;;;;;;;x
b_talakatoh;Talakatoh;;;;;;;;;;;;;x
b_walea;Walea;;;;;;;;;;;;;x
b_una_una;Una-Una;;;;;;;;;;;;;x
b_mamosalato;Mamosalato;;;;;;;;;;;;;x
# County of Luwuk
c_luwuk;Luwuk;;;;;;;;;;;;;x
b_luwuk;Luwuk;;;;;;;;;;;;;x
b_tinangkung;Tinangkung;;;;;;;;;;;;;x
b_bulagi;Bulagi;;;;;;;;;;;;;x
b_peling;Peling;;;;;;;;;;;;;x
b_toili;Toili;;;;;;;;;;;;;x
b_pagamana;Pagamana;;;;;;;;;;;;;x
b_balantak;Balantak;;;;;;;;;;;;;x
## Duchy of Gorontalo
d_gorontalo;Gorontalo;;;;;;;;;;;;;x
# County of Buol
c_buol;Buol;;;;;;;;;;;;;x
b_buol;Buol;;;;;;;;;;;;;x
b_paleleh;Paleleh;;;;;;;;;;;;;x
b_karamat;Karamat;;;;;;;;;;;;;x
b_biau;Biau;;;;;;;;;;;;;x
b_momunu;Momunu;;;;;;;;;;;;;x
b_bokat;Bokat;;;;;;;;;;;;;x
b_gadung;Gadung;;;;;;;;;;;;;x
# County of Pohuwato
c_pohuwato;Pohuwato;;;;;;;;;;;;;x
b_popayato;Popayato;;;;;;;;;;;;;x
b_marisa;Marisa;;;;;;;;;;;;;x
b_randangan;Randangan;;;;;;;;;;;;;x
b_duhidaa;Duhidaa;;;;;;;;;;;;;x
b_buntulia;Buntulia;;;;;;;;;;;;;x
b_lemito;Lemito;;;;;;;;;;;;;x
b_pantilanggio;Pantilanggio;;;;;;;;;;;;;x
# County of Hulontalangio
c_hulontalangio;Hulontalangio;;;;;;;;;;;;;x
b_hulontalangio;Hulontalangio;;;;;;;;;;;;;x
b_limboto;Limboto;;;;;;;;;;;;;x
b_tibawa;Tibawa;;;;;;;;;;;;;x
b_bongomeme;Bongomeme;;;;;;;;;;;;;x
b_kabila;Kabila;;;;;;;;;;;;;x
b_suwawa;Suwawa;;;;;;;;;;;;;x
b_pulubala;Pulubala;;;;;;;;;;;;;x
# County of Manadou
c_manadou;Manadou;;;;;;;;;;;;;x
b_manadou;Manadou;;;;;;;;;;;;;x
b_airmadidi;Airmadidi;;;;;;;;;;;;;x
b_kauditan;Kauditan;;;;;;;;;;;;;x
b_tondano;Tondano;;;;;;;;;;;;;x
b_pineleng;Pineleng;;;;;;;;;;;;;x
b_kawangkoan;Kawangkoan;;;;;;;;;;;;;x
b_belang;Belang;;;;;;;;;;;;;x
### Kingdom of Kalimantan
k_kalimantan;Kailmantan;;;;;;;;;;;;;x
## Duchy of Sukadana
d_sukadana;Sukadana;;;;;;;;;;;;;x
# County of Sambas
c_sambas;Sambas;;;;;;;;;;;;;x
b_sejangkung;Sejangkung;;;;;;;;;;;;;x
b_sambas;Sambas;;;;;;;;;;;;;x
b_sekura;Sekura;;;;;;;;;;;;;x
b_sentebang;Sentebang;;;;;;;;;;;;;x
b_pemangkat;Pemangkat;;;;;;;;;;;;;x
b_selakau;Selakau;;;;;;;;;;;;;x
b_kaliau;Kaliau;;;;;;;;;;;;;x
b_tebas;Tebas;;;;;;;;;;;;;x
# County of Pontinak
c_pontinak;Pontinak;;;;;;;;;;;;;x
b_pontinak;Pontinak;;;;;;;;;;;;;x
b_mempawah;Mempawah;;;;;;;;;;;;;x
b_singkawang;Singkawang;;;;;;;;;;;;;x
b_pahuman;Pahuman;;;;;;;;;;;;;x
b_sosok;Sosok;;;;;;;;;;;;;x
b_serimbu;Serimbu;;;;;;;;;;;;;x
b_sungaipinyuh;Sungaipinyuh;;;;;;;;;;;;;x
# County of Ketapang
c_ketapang;Ketapang;;;;;;;;;;;;;x
b_tanjungpura;Tanjungpura;;;;;;;;;;;;;x
b_pemahan;Pemahan;;;;;;;;;;;;;x
b_simpang;Simpang;;;;;;;;;;;;;x
b_sungai_melayu;Sungai Melayu;;;;;;;;;;;;;x
b_teluk_melano;Teluk Melano;;;;;;;;;;;;;x
b_siduk;Siduk;;;;;;;;;;;;;x
b_nagatayap;Nagatayap;;;;;;;;;;;;;x
## Duchy of Seruyan
d_seruyan;Seruyan;;;;;;;;;;;;;x
# County of Lamandau
c_lamandau;Lamandau;;;;;;;;;;;;;x
b_nanga_bulik;Nanga Bulik;;;;;;;;;;;;;x
b_sukamara;Sukamara;;;;;;;;;;;;;x
b_mangkul;Mangkul;;;;;;;;;;;;;x
b_manismata;Manismata;;;;;;;;;;;;;x
b_penahau;Penahau;;;;;;;;;;;;;x
b_marau;Marau;;;;;;;;;;;;;x
b_kendawagan;Kendawagan;;;;;;;;;;;;;x
# County of Seruyan
c_seruyan;Seruyan;;;;;;;;;;;;;x
b_seruyan;Seruyan;;;;;;;;;;;;;x
b_danau_sembuluh;Danau Sembuluh;;;;;;;;;;;;;x
b_hanau2;Hanau;;;;;;;;;;;;;x
b_kumai;Kumai;;;;;;;;;;;;;x
b_pangkalabuun;Pangkalabuun;;;;;;;;;;;;;x
b_pembuang;Pembuang;;;;;;;;;;;;;x
b_arut;Arut;;;;;;;;;;;;;x
# County of Katingan
c_katingan;Katingan;;;;;;;;;;;;;x
b_sampit;Sampit;;;;;;;;;;;;;x
b_katingan;Katingan;;;;;;;;;;;;;x
b_palangka_raya;Palangka Raya;;;;;;;;;;;;;x
b_samuda;Samuda;;;;;;;;;;;;;x
b_kasongan;Kasongan;;;;;;;;;;;;;x
b_tangkiling;Tangkiling;;;;;;;;;;;;;x
b_sebangau;Sebangau;;;;;;;;;;;;;x
# County of Kapuas
c_kapuas;Kapuas;;;;;;;;;;;;;x
b_kuala_kapuas;Kuala Kapuas;;;;;;;;;;;;;x
b_bahaur;Bahaur;;;;;;;;;;;;;x
b_pangkuh;Pangkuh;;;;;;;;;;;;;x
b_mandomai;Mandomai;;;;;;;;;;;;;x
b_mantangai;Mantangai;;;;;;;;;;;;;x
b_selat;Selat;;;;;;;;;;;;;x
b_bataguh;Bataguh;;;;;;;;;;;;;x
## Duchy of Banjar
d_banjar;Banjar;;;;;;;;;;;;;x
# County of Banjar
c_banjar;Banjar;;;;;;;;;;;;;x
b_banjarmasin;Banjarmasin;;;;;;;;;;;;;x
b_martapura;Martapura;;;;;;;;;;;;;x
b_banjarbaru;Banjarbaru;;;;;;;;;;;;;x
b_peliahari;Peliahari;;;;;;;;;;;;;x
b_marabahan;Marabahan;;;;;;;;;;;;;x
b_astambul;Astambul;;;;;;;;;;;;;x
b_serapat;Serapat;;;;;;;;;;;;;x
# County of Kota Baru
c_kota_baru;Kota Baru;;;;;;;;;;;;;x
b_kota_baru;Kota Baru;;;;;;;;;;;;;x
b_laut;Laut;;;;;;;;;;;;;x
b_sembilan;Sembilan;;;;;;;;;;;;;x
b_sungai_durian;Sungai Durian;;;;;;;;;;;;;x
b_kelumpang;Kelumpang;;;;;;;;;;;;;x
b_sampanahan;Sampanahan;;;;;;;;;;;;;x
b_pamukan;Pamukan;;;;;;;;;;;;;x
# County of Balangan
c_balangan;Balangan;;;;;;;;;;;;;x
b_paringin;Paringin;;;;;;;;;;;;;x
b_rantau;Rantau;;;;;;;;;;;;;x
b_kandangan;Kandangan;;;;;;;;;;;;;x
b_amuntai;Amuntai;;;;;;;;;;;;;x
b_barabai;Barabai;;;;;;;;;;;;;x
b_daha2;Daha;;;;;;;;;;;;;x
b_padang_batung;Padang Batung;;;;;;;;;;;;;x
# County of Paser
c_paser;Paser;;;;;;;;;;;;;x
b_tana_paser;Tana Paser;;;;;;;;;;;;;x
b_longkali;Longkali;;;;;;;;;;;;;x
b_tanjung_tabalong;Tanjung Tabalong;;;;;;;;;;;;;x
b_tanah_grogot;Tanah Grogot;;;;;;;;;;;;;x
b_kuaro;Kuaro;;;;;;;;;;;;;x
b_paser_belengkong;Paser Belengkong;;;;;;;;;;;;;x
b_muara_komam;Muara Komam;;;;;;;;;;;;;x
## Duchy of Kutai
d_kutai;Kutai;;;;;;;;;;;;;x
# County of Samarinda
c_samarinda;Samarinda;;;;;;;;;;;;;x
b_samarinda;Samarinda;;;;;;;;;;;;;x
b_tenggarong;Tenggarong;;;;;;;;;;;;;x
b_mahakam;Mahakam;;;;;;;;;;;;;x
b_balikpapan;Balikpapan;;;;;;;;;;;;;x
b_melintang;Melintang;;;;;;;;;;;;;x
b_batakan;Batakan;;;;;;;;;;;;;x
b_sebulu;Sebulu;;;;;;;;;;;;;x
# County of Kutai
c_kutai;Kutei;;;;;;;;;;;;;x
b_kutai;Kutai;;;;;;;;;;;;;x
b_sangatta;Sangatta;;;;;;;;;;;;;x
b_bengalon;Bengalon;;;;;;;;;;;;;x
b_rapak;Rapak;;;;;;;;;;;;;x
b_tebangan;Tebangan;;;;;;;;;;;;;x
b_sangkimah;Sangkimah;;;;;;;;;;;;;x
b_miang;Miang;;;;;;;;;;;;;x
# County of Berau
c_berau;Berau;;;;;;;;;;;;;x
b_sambailung;Sambailung;;;;;;;;;;;;;x
b_talisayan2;Talisayan;;;;;;;;;;;;;x
b_balikukup;Balikukup;;;;;;;;;;;;;x
b_tumbit;Tumbit;;;;;;;;;;;;;x
b_talok;Talok;;;;;;;;;;;;;x
b_karaa;Karaa;;;;;;;;;;;;;x
b_biatan;Biatan;;;;;;;;;;;;;x
# County of Bulungan
c_bulungan;Bulungan;;;;;;;;;;;;;x
b_tanjung_selor;Tajung Selor;;;;;;;;;;;;;x
b_tanjung_palas;Tanjung Palas;;;;;;;;;;;;;x
b_tanjung_redeb;Tajung Redeb;;;;;;;;;;;;;x
b_datumakuta;Datumakuta;;;;;;;;;;;;;x
b_basahan;Basahan;;;;;;;;;;;;;x
b_maratua;Maratua;;;;;;;;;;;;;x
b_derawan;Derawan;;;;;;;;;;;;;x
## Duchy of Tarakan
d_tarakan;Tarakan;;;;;;;;;;;;;x
# County of Selamban
c_selamban;Selamban;;;;;;;;;;;;;x
b_selamban;Selamban;;;;;;;;;;;;;x
b_mentarang;Mentarang;;;;;;;;;;;;;x
b_kayan;Kayan;;;;;;;;;;;;;x
b_sungai_boh;Sungai Boh;;;;;;;;;;;;;x
b_pujungan;Pujungan;;;;;;;;;;;;;x
b_tidung;Tidung;;;;;;;;;;;;;x
b_kinyana;Kinyana;;;;;;;;;;;;;x
# County of Tarakan
c_tarakan;Tarakan;;;;;;;;;;;;;x
b_tarakan;Tarakan;;;;;;;;;;;;;x
b_sesayap;Sesayap;;;;;;;;;;;;;x
b_nunukan;Nunukan;;;;;;;;;;;;;x
b_sebatik;Sebatik;;;;;;;;;;;;;x
b_sebuku;Sebuku;;;;;;;;;;;;;x
b_bunyu;Bunyu;;;;;;;;;;;;;x
b_sembakung;Sembakung;;;;;;;;;;;;;x
### Kingdom of Sarawak
k_sarawak;Sarawak;;;;;;;;;;;;;x
## Duchy of Kuching
d_kuching;Kuching;;;;;;;;;;;;;x
# County of Kuching
c_kuching;Kuching;;;;;;;;;;;;;x
b_kuching;Kuching;;;;;;;;;;;;;x
b_kota_samarahan;Kota Samarahan;;;;;;;;;;;;;x
b_serian;Serian;;;;;;;;;;;;;x
b_asajaya;Asajaya;;;;;;;;;;;;;x
b_simunjan;Simunjan;;;;;;;;;;;;;x
b_padawan;Padawan;;;;;;;;;;;;;x
b_sematan;Sematan;;;;;;;;;;;;;x
# County of Sarikei
c_sarikei;Sarikei;;;;;;;;;;;;;x
b_sarikei;Sarikei;;;;;;;;;;;;;x
b_daro;Daro;;;;;;;;;;;;;x
b_matu;Matu;;;;;;;;;;;;;x
b_sibu;Sibu;;;;;;;;;;;;;x
b_saratok;Saratok;;;;;;;;;;;;;x
b_meradong;Meradong;;;;;;;;;;;;;x
b_julau;Julau;;;;;;;;;;;;;x
# County of Mukah
c_mukah;Mukah;;;;;;;;;;;;;x
b_mukah;Mukah;;;;;;;;;;;;;x
b_dalat;Dalat;;;;;;;;;;;;;x
b_selangau;Selangau;;;;;;;;;;;;;x
b_balingian;Balingian;;;;;;;;;;;;;x
b_tanjung_manis;Tanjung Manis;;;;;;;;;;;;;x
b_oya;Oya;;;;;;;;;;;;;x
b_igan;Igan;;;;;;;;;;;;;x
# County of Kapit
c_kapit;Kapit;;;;;;;;;;;;;x
b_kapit;Kapit;;;;;;;;;;;;;x
b_song;Song;;;;;;;;;;;;;x
b_belaga;Belaga;;;;;;;;;;;;;x
b_rajang;Rajang;;;;;;;;;;;;;x
b_katibas;Katibas;;;;;;;;;;;;;x
b_baleh;Baleh;;;;;;;;;;;;;x
b_balui;Balui;;;;;;;;;;;;;x
# County of Bintulu
c_bintulu;Bintulu;;;;;;;;;;;;;x
b_bintulu;Bintulu;;;;;;;;;;;;;x
b_tatau;Tatau;;;;;;;;;;;;;x
b_sebauh;Sebauh;;;;;;;;;;;;;x
b_kidurong;Kidurong;;;;;;;;;;;;;x
b_kuala_tatau;Kuala Tatau;;;;;;;;;;;;;x
b_pandan2;Pandan;;;;;;;;;;;;;x
b_labang;Labang;;;;;;;;;;;;;x
## Duchy of Miri
d_miri;Miri;;;;;;;;;;;;;x
# County of Miri
c_miri;Miri;;;;;;;;;;;;;x
b_miri;Miri;;;;;;;;;;;;;x
b_marudi2;Marudi;;;;;;;;;;;;;x
b_sibuti;Sibuti;;;;;;;;;;;;;x
b_niah;Niah;;;;;;;;;;;;;x
b_bekenu;Bekenu;;;;;;;;;;;;;x
b_kuara_belait;Kuara Belait;;;;;;;;;;;;;x
b_teraja;Teraja;;;;;;;;;;;;;x
# County of Limbang
c_limbang;Limbang;;;;;;;;;;;;;x
b_limbang;Limbang;;;;;;;;;;;;;x
b_lawas2;Lawas;;;;;;;;;;;;;x
b_labuan2;Labuan;;;;;;;;;;;;;x
b_sipitang;Sipitang;;;;;;;;;;;;;x
b_brunei;Brunei;;;;;;;;;;;;;x
b_muara_besar;Muara Besar;;;;;;;;;;;;;x
b_maligan;Maligan;;;;;;;;;;;;;x
## Duchy of Sabah
d_sabah;Sabah;;;;;;;;;;;;;x
# County of Tambunan
c_tambunan;Tambunan;;;;;;;;;;;;;x
b_kota_kinabalu;Kota Kinabalu;;;;;;;;;;;;;x
b_tambunan;Tambunan;;;;;;;;;;;;;x
b_keningau;Keningau;;;;;;;;;;;;;x
b_putatan;Putatan;;;;;;;;;;;;;x
b_tuaran;Tuaran;;;;;;;;;;;;;x
b_kota_belud;Kota Belud;;;;;;;;;;;;;x
b_ranau;Ranau;;;;;;;;;;;;;x
# County of Kota Marudu
c_kota_marudu;Kota Marudu;;;;;;;;;;;;;x
b_kota_marudu;Kota Marudu;;;;;;;;;;;;;x
b_kinabalu;Kinabalu;;;;;;;;;;;;;x
b_kudat;Kudat;;;;;;;;;;;;;x
b_balambangan;Balambangan;;;;;;;;;;;;;x
b_buludan;Buludan;;;;;;;;;;;;;x
b_jambongan;Jambongan;;;;;;;;;;;;;x
b_golong;Golong;;;;;;;;;;;;;x
# County of Sandakan
c_sandakan;Sandakan;;;;;;;;;;;;;x
b_sandakan;Sandakan;;;;;;;;;;;;;x
b_kinabatangan;Kinabatangan;;;;;;;;;;;;;x
b_gomantong;Gomantong;;;;;;;;;;;;;x
b_telupid;Telupid;;;;;;;;;;;;;x
b_tongod;Tongod;;;;;;;;;;;;;x
b_pinangah;Pinangah;;;;;;;;;;;;;x
b_maliau;Maliau;;;;;;;;;;;;;x
# County of Tawao
c_tawao;Tawao;;;;;;;;;;;;;x
b_tawao;Tawao;;;;;;;;;;;;;x
b_kunak;Kunak;;;;;;;;;;;;;x
b_lahad_datu;Lahad Datu;;;;;;;;;;;;;x
b_semporna;Semporna;;;;;;;;;;;;;x
b_timbun_mata;Timbun Mata;;;;;;;;;;;;;x
b_tambisan;Tambisan;;;;;;;;;;;;;x
b_sakar;Sakar;;;;;;;;;;;;;x
### Kingdom of Malaya
k_malaya;Malaya;;;;;;;;;;;;;x
k_malaya_adj;Malayan;;;;;;;;;;;;;x
## Duchy of Melaka
d_melaka;Melaka;;;;;;;;;;;;;x
# County of Temasek
c_temasek;Temasek;;;;;;;;;;;;;x
b_temasek;Temasek;;;;;;;;;;;;;x
b_tuas;Tuas;;;;;;;;;;;;;x
b_bukit_timah;Bukit Timah;;;;;;;;;;;;;x
b_yishun;Yishun;;;;;;;;;;;;;x
