#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_KO_086;Fascinating!;C'est fascinant !;Faszinierend.;;¡Fascinante!;;;;;;;;;x
EVTDESC_KO_087;There is a silence among the revellers as the snake charmer works his magic with the snakes. But suddenly you hear a high shriek, and the snake charmer looks confused - it seems a large cobra has broken free and is slithering across the floor towards the guests!;Les convives observent en silence le charmeur de serpents faire ses tours. Mais un cri perçant déchire l'air et le charmeur de serpents affiche une expression troublée. Il semble qu'un grand cobra ait pris quelques libertés, et le voilà qui traverse la salle en direction des invités !;Die Feiernden schweigen, während der Schlangenbeschwörer seine Magie wirkt. Doch plötzlich hört Ihr einen lauten Schrei und der Beschwörer wirkt verwirrt - es scheint, dass eine große Kobra ausgebrochen ist und auf die Gäste zuschlängelt.;;Hay un silencio entre los asistentes cuando el encantador de serpientes realiza su magia con las serpientes. Pero de repente escuchas un alarido, el encantador de serpientes parece confuso - ¡una gran cobra está libre y rectando por el suelo hacia los invitados!;;;;;;;;;x
EVTOPTA_KO_087;Oh no!;Oh non !;Oh nein!;;¡Oh, no!;;;;;;;;;x
EVTDESC_KO_088;The escaped cobra disappears under the table. There are a few moments of silence, and then a shrill shriek. The cobra has slithered up into the lap of one of the guests, scaring the person half to death! The snake, then quickly disappears out through an open window.;Le cobra en liberté disparaît sous la table. Après quelques moments de silence, un cri perçant retentit. Le cobra s'est glissé sur les genoux d'un invité, qui manque de mourir de peur ! Le serpent disparaît ensuite rapidement par une fenêtre ouverte.;Die entkommene Kobra verschwindet unter dem Tisch. Einige Momente ist alles still, dann ertönt ein lauter Schrei. Die Kobra ist in den Schoß eines Gastes gekrochen und hat ihn zu Tode erschreckt. Dann verschwindet die Schlange schnell durch ein Fenster.;;La cobra fugada desaparece bajo la mesa. Hay unos momentos de silencio, y después un agudo chillido. ¡La cobra se ha arrastrado hasta el regazo de uno de los invitados, dándole un susto de muerte! La serpiente desaparece por una ventana abierta.;;;;;;;;;x
EVTOPTA_KO_088;Back to India with you!;Nous n'embaucherons plus ce charmeur de serpents.;Dieser Schlangenbeschwörer wird nicht wieder auftreten!;;No volveremos a contratar al encantador de serpientes.;;;;;;;;;x
EVTDESC_KO_089;A snake charmer is entertaining the guests at the feast. He plays a flute and sings in odd tones to various poisonous snakes that he has brought in a basket. Then, suddenly you feel something cold and slithery moving in your lap...;Un charmeur de serpents offre un spectacle aux invités. Il joue de la flûte et chante une étrange mélopée à l'attention des serpents venimeux qu'il a apportés dans un panier. Soudain, vous sentez quelque chose de froid et de glissant ramper sur vos genoux...;Ein Schlangenbeschwörer unterhält die Gäste auf dem Fest. Er spielt seine Flöte und singt mit seltsamen Klängen zu einigen Giftschlangen, welche er in einem Korb mitbrachte. Plötzlich fühlt Ihr etwas kaltes und schlüpfriges in Eurem Schoß…;;Un encantador de serpientes entretiene a los invitados del banquete. Toca la flauta y canta en extraños tonos a varias serpientes venenosas que ha traído en una cesta. Entonces, de repente sientes algo frío reptando en tu regazo...;;;;;;;;;x
EVTOPTA_KO_089;Aaargh! A cobra!!;Aaargh ! Un cobra !!;Aaaaah! Eine Kobra!;;¡Aaargh! ¡¡Una cobra!!;;;;;;;;;x
EVTDESC_KO_090;The escaped cobra disappears under the table. There are a few moments of silence, and then a terrified scream. One of the guests is shaking in violent convulsions, with people nearby staring in shock as they realize the snake has bitten their neighbor. As the snake disappears out through an open window, the victim stops shaking and lies still, dead.;Le cobra en liberté disparaît sous la table. Quelques instants de silence, puis un cri de terreur. Un des invités est en proie à de violentes convulsions. Les invités le fixent, figés de peur alors qu'ils comprennent que le serpent vient de mordre l'un des leurs. Alors que le serpent disparaît par une fenêtre ouverte, la victime cesse de trembler et s'effondre, sans vie.;Die entkommene Kobra verschwindet unter dem Tisch. Einige Momente ist alles still, dann ertönt ein furchtbarer Schrei. Einer der Gäste zuckt unter Krämpfen, die Gäste daneben starren schockiert, als sie merken, dass die Schlange ihren Nachbar gebissen hat. Als die Schlange durch ein offenes Fenster entkommt, liegt das Opfer ruhig da... tot!;;La cobra fugada desaparece bajo la mesa. Hay unos momentos de silencio, y después un chillido de terror. Uno de los invitados se estremece en violentas convulsiones, con la gente petrificada mirando en cuanto se percatan de que la cobra ha mordido al vecino. Mientras la serpiente desaparece por una ventana abierta, la víctima deja de agitarse y yace muerta.;;;;;;;;;x
EVTOPTA_KO_090;Woe!;Malheur !;Oh weh!;;¡Lástima!;;;;;;;;;x
EVTDESC_KO_091;The escaped cobra slithers across the floor. The guests at the table seem paralyzed, except for one person who quickly draws his sword and steps forward, chopping the animal in half with a swift cut.;Le cobra en liberté glisse sur le sol. Les invités à la table sont comme paralysés, excepté l'un d'eux qui tire rapidement son épée et s'avance, tranchant l'animal en deux d'un coup vif.;Die entkommene Schlange kriecht über den Boden. Die Gäste am Tisch wirken paralysiert, außer einer Person, welche schnell ihr Schwert zieht und mit gezieltem Schlag das Tier erschlägt.;;La cobra fugada se arrastra por el suelo. Los invitados de la mesa parecen paralizados, excepto una persona que rápidamente saca su espada y da un paso al frente, cortando al animal a la mitad rápidamente.;;;;;;;;;x
EVTOPTA_KO_091;Well done!;Bravo !;Gut gemacht!;;¡Bien hecho!;;;;;;;;;x
EVTDESC_KO_092;A snake charmer is entertaining the guests at the feast, until suddenly a cobra escapes! You quickly draw your sword and step forward, chopping the animal in half with a swift cut.;Un charmeur de serpents donne un spectacle pour les invités au festin quand soudain un cobra s'échappe ! Vous tirez rapidement votre épée et vous avancez vers la bête, que vous tranchez en deux d'un coup vif.;Ein Schlangenbeschwörer unterhält die Gäste des Festes, als plötzlich eine Kobra entkommt. Schnell zieht Ihr Euer Schwert, tretet vor und hackt mit flinkem Schlag das Tier in zwei Teile.;;Un encantador de serpientes entretiene a los invitados del banquete, ¡hasta que la cobra escapa! Rápidamente, sacas tu espada y das un paso al frente, contando al animal a la mitad.;;;;;;;;;x
EVTOPTA_KO_092;Don't try this at home, folks.;N'essayez pas ça à la maison !;Macht das ja nicht zu Hause nach!;;No intentéis esto en casa, chicos.;;;;;;;;;x
EVTTITLE_KO_093;The Shaman;Le Shaman;Der Magier;;El Shaman;;;;;;;;;x
EVTDESC_KO_093;There is a murmur among the guests of the feast, as a shaman from the Azur enters to entertain you. With great flourish, he explains that the coming show will astound even the most cyncial spectator. He proceeds to put a small boy into a basket on the floor, wherafter he swiftly chops the basket into little pieces with a sword. When he removes the shreds of the basket, there is no sign of the boy, no blood, nothing...;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il explique que le spectacle qui va suivre sera à même d'étonner même le plus cynique des spectateurs. Il place ensuite un petit garçon dans un panier puis, de son épée, taillade le panier et le met en pièces. Lorsqu'il soulève ce qui reste du panier, le petit garçon a disparu, pas une goutte de sang, rien du tout...;Gemurmel erhebt sich, als ein Magier hervortritt um Euch zu unterhalten. Mit großen Gesten erklärt er, dass sein Auftritt selbst den zynischsten Beobachter verblüffen wird. Daraufhin steckt er einen kleinen Jungen in einen großen, auf dem Boden stehenden Korb - und beginnt, den Korb mit einem Schwert in Stücke zu hauen. Als er die Fetzen des Korbs schließlich entfernt, ist da kein Zeichen des Jungen, kein Blut, nichts...;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, explica que la próxima actuación dejará estupefacto hasta al más cínico. Comienza a introducir a un pequeño crío en una cesta en el suelo, entonces corta el cesto en trocitos con una espada. Retira los jirones de la cesta y no hay rastro del crío, ni sangre, nada...;;;;;;;;;x
EVTOPTA_KO_093;Amazing!;Épatant !;Wunderbar!;;¡Increíble!;;;;;;;;;x
EVTOPTB_KO_093;Guards - arrest that man!;Gardes ! Arrêtez cet homme !;Wachen - nehmt ihn fest!;;¡Guardias, arrestad a ese hombre!;;;;;;;;;x
EVTDESC_KO_094;There is a murmur among the guests of the feast, as a Buddist wanderer enters to entertain you. With great flourish, he places three cups before you on the table. He places a ball under one cup, and then tells you to observe closely and tell you where the ball is after he finishes moving the cups. He then shifts the cups around with lightning speed, all the while prattling on and telling you to pay attention. He then asks you to pick a cup.;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il place trois coupes devant vous sur la table. Il place ensuite une balle sous l'une des coupes et vous demande de prêter la plus grande attention : vous allez devoir deviner où se trouve la balle. Il déplace ensuite les coupes à la vitesse tout en déblatérant et en vous demandant de vous concentrer. Il vous demande alors de choisir une coupe.;Gemurmel erhebt sich, als ein Magier hervortritt, um Euch zu unterhalten. Mit großen Gesten stellt er drei Becher auf den Tisch vor Euch. Er platziert eine kleine Kugel unter einem davon und fordert Euch auf, gut zu beobachten und ihm zu verraten, wo die Kugel nach dem Bewegen der Becher ist. Dann verschiebt er die Becher blitzartig hin und her, während er weiter plappert und aufzupassen ermahnt. Schließlich sollt Ihr einen Becher wählen.;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, coloca tres copas en la mesa. Coloca una bola bajo una copa, y te dice que observes detenidamente y digas dónde está la bola cuando termine de mover las copas. Entonces mueve las copas a la velocidad del rayo, todo mientras parlotea y te dice que prestes atención. Entonces te pide que elijas una copa.;;;;;;;;;x
EVTOPTA_KO_094;Left.;Celle de gauche.;Links.;;Izquierda.;;;;;;;;;x
EVTOPTB_KO_094;Middle.;Celle du milieu.;Mitte.;;Centro.;;;;;;;;;x
EVTOPTC_KO_094;Right.;Celle de droite.;Rechts.;;Derecha.;;;;;;;;;x
EVTDESC_KO_095;The magician looks at you with a knowing and superior smile as he reveals the ball. It seems you chose the wrong cup.;Le magicien vous toise de son air supérieur et dévoile l'emplacement de la balle. Visiblement, vous n'avez pas choisi la bonne coupe.;Der Magier schaut Euch mit wissendem Lächeln an und enthüllt die Kugel. Scheinbar habt Ihr den falschen Becher gewählt.;;El mago te mira con una sonrisa de superioridad y revela la bola. Parece que elegiste la que no era.;;;;;;;;;x
EVTOPTA_KO_095;Oh snap.;Zut !;Oh verdammt.;;Lo tengo.;;;;;;;;;x
EVTOPTB_KO_095;I think you are cheating!;Je pense que vous avez triché !;Ich glaube, Ihr betrügt!;;¡Creo que haces trampas!;;;;;;;;;x
EVTOPTC_KO_095;I saw you cheating, you trickster!;Je vous ai vu tricher, sale escroc !;Ich sah Euch mogeln, Ihr Gauner!;;¡Te he visto hacer trampas, embaucador!;;;;;;;;;x
EVTTITLE_KO_096;Rope Trick;;;;;;;;;;;;;x
EVTDESC_KO_096;There is a murmur among the guests of the feast, as a mage enters to entertain you. With great flourish, he explains that you are about to see something amazing. He takes out a rope and starts playing a flute. The rope starts dancing by itself and rises up towards the ceiling. The magician beckons, and a small boy appears and starts climbing the rope. The audience gasps. After a minute, the boy climbs down, the magician stops playing and the rope falls down again.;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il vous explique que vous allez être le témoin d'une chose extraordinaire. Il sort une corde et commence à jouer de la flûte. La corde se met à danser toute seule et monte ainsi jusqu'au plafond. Le magicien fait un signe de la tête. Un petit garçon s'avance et commence à monter le long de la corde. Les spectateurs retiennent leur souffle. Après une minute, l'enfant redescend. Le magicien arrête de jouer et la corde tombe au sol.;Gemurmel erhebt sich, als ein Magier hervortritt, um Euch zu unterhalten. Mit großen Gesten erklärt er, dass Ihr gleich etwas Wunderbares sehen werdet. Er holt ein Seil hervor und beginnt auf der Flöte zu spielen. Das Seil beginnt zu tanzen und erhebt sich zur Decke. Der Magier klascht, ein kleiner Junge erscheint und erklettert das Seil. Das Publikum keucht. Nach einer Minute steigt der Junge wieder herab, der Magier beendet sein Flötenspiel und das Seil fällt wieder herab.;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, explica que vais a ver algo increíble. Coge una cuerda y comienza a tocar una flauta. La cuerda comienza a danzar hacia el techo. El mago hace un gesto y un pequeño chico aparece y comienza a trepar por la cuerda. El público contiene un grito. Tras un minuto, el chico desciende de la cuerda, el mago deja de tocar la flauta y la cuerda cae.;;;;;;;;;x
EVTOPTA_KO_096;Amazing;Bien travail!;Hah! Ich konnte den versteckten Draht sehen.;;¡Ja! He podido ver un cable oculto.;;;;;;;;;x
EVTOPTB_KO_096;Hah! I could see the hidden wire.;Joli ! Vous aviez un fil invisible, je l'ai vu !;Hah! Ich konnte den versteckten Draht sehen.;;¡Ja! He podido ver un cable oculto.;;;;;;;;;x
EVTDESC_KO_097;You are sitting at the table during the feast, enjoying the food and drink. Suddenly, you hear wild tweeting and singing. A swarm of magpies have entered through an open window, and they quickly spread in the hall, causing chaos! They get in people's hair and clothes, steal food, spill wine, drink wine and defecate on the tables. The feast hall is in uproar.;Vous voilà à table pendant le festin, à savourer repas et boissons. Soudain, vous entendez une discussion animée entrecoupée de cris. Un groupe de petits singes est entré par une fenêtre ouverte et se répand dans la salle, entraînant le chaos ! Ils tirent les gens par les cheveux et les vêtements, volent de la nourriture, renversent les coupes, boivent le vin et défèquent sur les tables.;Ihr sitzt am Tisch und genießt das Fest, vor allem Speis und Trank. Plötzlich hört Ihr lautes Geschwätz und Schreie. Eine Gruppe kleiner Affen ist durch ein offenes Fenster eingedrungen, verteilt sich in der Halle und verursacht Chaos! Sie ziehen an Haaren und Kleidern, stehlen Essen, verschütten und trinken Wein oder entleeren ihren Darm auf den Tischen. Die Festhalle ist in Aufruhr!;;Te sientas en una mesa durante el banquete, disfrutando de la comida y la bebida. De repente, escuchas un parloteo salvaje y gritos. Un pequeño grupo de monos ha entrado por una ventana abierta, y rápidamente se distribuyen por el salón, ¡causando el caos! Tiran a la gente del pelo y las ropas, roban la comida, tiran el vino o se lo beben y defecan en las mesas. El salón de banquetes es un clamor.;;;;;;;;;x
EVTOPTA_KO_097;Oh my!;Grands dieux !;Oh mein…;;¡Oh, madre!;;;;;;;;;x
EVTOPTB_KO_097;Hand me my bow!;Passez-moi mon arc !;Reicht mir meinen Bogen!;;¡Acercadme mi arco!;;;;;;;;;x
EVTOPTC_KO_097;Let's catch one. One surely has three feet!...;Attrapons-en un et voyons de quoi ça a l'air à l'intérieur...;Lasst uns einen fangen und schauen, wie er innen aussieht…;;Cojamos a uno y veamos cómo es por dentro...;;;;;;;;;x
EVTOPTD_KO_097;The birds are my friends!;Les oiseaux sont mes amis !;Die Affen sind meine Freunde!;;¡Los monos son mis amigos!;;;;;;;;;x
EVTOPTE_KO_097;Haha! Look at the little rascals! So carefree!;Haha ! Regardez-moi ces petits garnements ! Ils sont si insouciants !;Haha. Schaut Euch die Kleinen an. So sorglos!;;¡Ja, ja! ¡Mira a esos pequeños pillos! ¡Tan despreocupados!;;;;;;;;;x
EVTOPTF_KO_097;Aaah! The birds! The birds!;Aaah ! Faites sortir ces petits monstres !;Aaaah! Schafft die kleinen Monster weg!;;¡Aaah! ¡Sacad a esos pequeños monstruos de aquí!;;;;;;;;;x
EVTDESC_KO_098;You make your way into a private shrine. Candles and lamps are lit everywhere, friends and family stroll across the painted and decorated floor, wearing colorful dresses. Muism dictates color expells darkness. You celebrate the victory of light over darkness, good over evil, knowledge over ignorance and hope over despair.;La nuit la plus sombre de Diwali commence. C'est la nuit la plus importante du festin. On allume des chandelles et des lampes partout. Les invités marchent sur le sol décoré de peintures, portant des habits colorés. On sert de la nourriture riche et sucrée, et du vin en abondance. Vous célébrez le triomphe de la lumière sur les ténèbres, et de l'espoir sur le désespoir.;Die dunkelste Nacht von Diwali ist da, die wichtigste Nacht des Festes. Kerzen und Lampen werden überall entzündet, die Gäste schlendern in bunten Kostümen durch das bemalte und geschmückte Anwesen. Vielfältige, süße Speisen werden gebracht und die Getränke sind ebenso reichlich. Ihr feiert den Sieg von Licht über Dunkelheit, Gut über Böse, Wissen über Unwissen und Hoffnung über Verzweiflung.;;La noche más oscura del Diwali ha llegado, la noche más importante del banquete. Hay velas y lámparas encendidas por doquier, los invitados, en llamativos vestidos, pasean por el suelo decorado. Se sirve comida rica y dulce, y abunda la bebida. Celebras la victoria de la luz sobre la oscuridad, del bien sobre el mal, de la sabiduría sobre la ignorancia y de la esperanza sobre la desesperación.;;;;;;;;;x
EVTOPTA_KO_098;Let us celebrate!;Célébrons !;Lasst uns feiern!;;¡Celebrémoslo!;;;;;;;;;x

EVTDESC_KO_100;You are eating Songpyeon with your courtiers when [Root.GetSonDaughter] presents you with [From.GetHerHisCap] Pine Needle Rice Cake. You uncover the handmade Songpyeon. .;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_100;Anticipation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_101;You find the shape is of a half-moon which symbolizes the eventual success of Silla.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_101;I'll take it as good luck.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_101;Down with Silla!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_102;You are eating Songpyeon with your courtiers when [Root.GetSonDaughter] presents you with [From.GetHerHisCap] Pine Needle Rice Cake. You uncover the handmade Songpyeon. .;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_102;Anticipation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_103;Your find the shape is of a full moon which symbolizes the fall of Baekje.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_103;I wish that doesn't happen to us!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_103;It is good to remind ourselves of Silla's superiority;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_104;You decide to make a concession in your diet and eat some Hangwa..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_104;Mhmmm so irresistably sweet..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_104;Give them to the children.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_104;I must set an example to the people and stick with fruit.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_105.1;Your wife is scolding you for giving children rice wine.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_105.2;Your wife is scolding you for giving children rasberry wine.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_105;Stop playing so safe!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_105;I'm sorry.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_105;Drink the beverage which the ancestors drank; nothing you’ll be scared of.
EVTOPTD_KO_105;Wine over whine.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_106;Chuseok is about giving. You notice the merchants have all overpriced their goods into "sets". You plan to give a gift to your wife.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_106;Buy the Jeju Mango set!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_106;Buy the 4-type cooking oil set;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_106;Buy the month supply of extracted ginseng tea set.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_107;On Chuseok many families go to tend their ancestors graves. The roads have been full of commoners braving to different villages.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_107;Measures have been placed to prevent banditry.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_107;Send guards to protect the peasants.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_107;Good thing we have gardeners to do this sort of thing.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_107;I want to go to arrange flowers personally.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_108;A village has decided to have a tug-of-war contest. Two groups of men tug on a thick wick and it is often finished in minutes. One side represents femininity and the other masculinity. Although nobody wants to lose to femininity it is said a good harvest follows if so.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_108;I will bet on masculinity.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_108;I will be on femininity.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_108;Make sure that femininity wins.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_109;The two teams square up and amid a cleared off street they prepare for a test of strength. Crowds cheering for their particular gender. The feminine side grabs an early lead and drags the males to defeat;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_109;Female power!;Le pouvoir de Femme;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_109;I didn't expect anything anyway.;Vous etes des hommes!?;Usted son hombres!?;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_109;I will write a poem about this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_109;I will drown out my sorrow with Soju.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_110;The two teams square up and amid a cleared off street they prepare for a test of strength. Crowds scream for their particular gender to prevail. The male side pulls through after a fierce back and forth brings the female team to collapse;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_110;Male power!;;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_110;And you call yourself men!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_110;I will write a poem about this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_110;I will drown out my sorrow with Soju.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_111;Your poem "Amid the sensational line" has unexpectedly been heard throughout your holding after you taught it to an eunuch. Your subjects often name drop gibbets in private conversations that have nothing to do with sport. It is said to be an instant classic.
EVTOPTA_KO_111;Of all my poems ...;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTTITLE_KO_114;The Mu;;;;;;;;;;;;;x
EVTDESC_KO_114;A Mu has been found wandering from village to village, often ignoring the roads. She carries almost her entire living in her head. Her assistants, pretty young girls, carry instruments and other hallmarks of the Mu.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_114;I would like a Gut ritual;Je voudrais le Ritual de Gut.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_114;Tell me a story.;Dis-moi un epique;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_114;I want to buy.;Je voudrais acheter;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_114;Your holiness is dismissed.;Votre eminence est dismisse;;;;;;;;;;;;x;;;;;;;;;;;;
EVTTITLE_KO_115;Hwanguyangssi;;;;;;;;;;;;;x
EVTDESC_KO_115;A long time ago, Cheonsarangssi of the Sky Palace and Jital Buin of the Underground Palace married. In ten months, Jital Buin delivered a boy who cried like a dragon. His name was Hwanguyangssi, who could build any building on earth.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_115;Go on grandma!;Allons-y Grandmere!;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_115;This is very inplausable.;Cet n'est possible pas;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_116;When Hwanguyangssi matured, he married the mortal Makmak Buin - a well known craftswomen. Hwanguyangssi constructed a circular building in the Fields of Hwangsan. One day, Hwanguyangssi had a disturbing dream. In response, he decided to wear his glorious armour all throughout the day except at sunrise, when he visited his parents.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_116;Not advised.;Pas bien pour votre sante;German German;No bueno;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_116;Hey you! stop picking your nose.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_117;On the trail, Hwanguyangssi was insulted by a man named Sojinhang, a wizard, for not replying to his questions about Hwanguyangssi's identity. Sojinhang said that he picked the land for the Sky Palace, and if anyone other than him touched it, the building would fall. He thus asked for an exchange of clothes and soul.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_117;Hwanguyangssi! Exchange the clothes, but not your soul!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_118;After transforming his look to fit our hero, Sojinhang went to Hwanguyangssi's house. Meanwhile, a crow cried in the house. Interpreting this as evil omens, Makmak Buin locked the gates. Sojinhang said that he was Hwanguyangssi, and showed his clothes to verify it. However, Makmak Buin detected that the smell of sweat on the cloth was different, and refused to open the gates.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_118;I don't know child shut up!;Je le ne connait pas random_child firmez votre bouche!;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_118;This is very inplausable.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_119;However, Makmak Buin said that she had to perform the mourning ceremony of her father, and secretly wrote a letter with her blood on a piece of her silken undergarment telling Hwanguyangssi to meet in the well of the Fields of Sojin, Sojinhang's homeland.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_119;Not on my account!;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_119;It must have been day 15.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_120;After razing Hwanguyangssi's house to the ground, he kidnapped Makmak Buin and tried to make her marry him. However, Makmak Buin said seven ghosts had attached to herself, if they married like this, they would be ripped into seven parts. Her solution would be to eat food consumed by prisoners in a burrow, inside a field full of canine feces, for three years.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_120;Wrap it up.;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_120;This is where you children go to bed.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_120;A field of feces ...;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_120;Let's stop this story.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_121;Hwanguyangssi caught up with Makman Buin and hid up her skirt. Makman Buin drugged Sojinhang and they turned him into a totem pole, like from Jeju-Do. Sojinhang's children turned into stone shrines, who still protect travellers. Hwanguyangssi became Seongjushin, the god of the house, and Makman Buin became Teojushin, goddess of the earth. The end.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_121;Thank you Grandma!;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_121;These pagan stories are vulgar.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_121;Don't even think of it boys.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_122;You clear and prepare a spare room meant for diplomats. You've laid offerings for your ancestor gods on the table. Your family stream in, arriving for a personal affair.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_122;Offer the best to Son the god of smallpox;;ne delet eta deyti;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_122;Offer the best ginseng to Chesok to improve your prosperity;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_122;Offer the ox meat to your ancestor gods.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_122;Offer the ox meat to your ancestor gods.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_123;The ancestors have accepted your offerings and the Pre-cleansing ritual begins. Musicans play reed and bamboo flutes while the Muistics assistant beats the drum to keep vagrant spirits at bay. The Mu goes behind a screen and appears in a pink and white costume. She breaks into song.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_123;Let the ritual begin.;Allons-y!;;;;;;;;;;;;x;;;;;;;;;;;;
