# TIANXIATODO: Sort
# Tooltips
religion_relentless_desc;The gods will only reward the bravest and most fierce amongst the faithful. To die in battle is the greatest of honors a man can aspire to.;Les dieux ont récompensé les plus féroces et braves fidèles. Mourir sur le champ de bataille est le plus grand des honneurs auquel un homme puisse aspirer.;Die Götter belohnen nur die stärksten und mutigsten unter den Gläubigen. Im Kampf zu sterben ist die größte Ehre, die ein Mann anstreben kann.;;Los dioses solo recompensarán a los más feroces y valientes de sus creyentes. Morir en la batalla es el mayor honor al que un hombre puede aspirar.;;;;;;;;;x
religion_relentless_feature;Armies ignore defensive attrition;Les armées ignorent l'attrition défensive;Armeen erleiden keine defensive Zermürbung;;Los ejércitos ignoran el desgaste defensivo;;;;;;;;;x
religion_ritual_sacrifice;Bloodthirsty Gods;Dieux sanguinaires;Blutrünstige Götter;;Dioses sedientos de sangre;;;;;;;;;x
religion_ritual_sacrifice_desc;Our heavenly masters are cruel and ever thirsty. If we do not placate their hunger for flesh, blood, and souls they will turn their wrath upon us.;Nos maîtres célestes sont cruels et ont même faim. Si nous ne les apaisons pas avec de la chair, du sang et des âmes, nous devrons supporter leur courroux.;Unsere himmlische Meister sind grausam und durstig. Wenn wir ihren Hunger nach Fleisch, Blut und Seelen nicht besänftigen, werden sie ihren Zorn auf uns richtigen.;;Nuestros amos celestiales son crueles y siempre están sedientos. Si no aplacamos su hambre de carne, sangre y almas, volverán su ira contra nosotros.;;;;;;;;;x
religion_ritual_sacrifice_feature;Rulers can sacrifice infidel prisoners to gain Piety, unlock ritual decisions and the Flower War casus belli;Les dirigeants peuvent sacrifier des prisonniers infidèles pour gagner de la piété, débloquer des décisions rituelles et le casus belli de la guerre fleurie;Herrscher können ungläubige Gefangene opfern, um Pietät zu erlangen und rituelle Entscheidungen und den Kriegsgrund "Blumenkrieg" freizuschalten;;Los gobernantes pueden sacrificar prisioneros infieles para ganar piedad, desbloquear decisiones rituales y el casus belli Guerra florida;;;;;;;;;x
religion_seafaring;Sea-bound;Maître des mers;Seefahrer;;Límite marítimo;;;;;;;;;x
religion_seafaring_desc;The gods have given us knowledge of the tides and of ship-craft so that we could use it to spread their word to all the corners of the world.;Les dieux nous ont donné la connaissance des marées et des bateaux afin que nous puissions les utiliser pour répandre leur parole dans les quatre coins du monde.;Die Götter haben uns Kenntnis von Gezeiten und dem Bau von Schiffen gegeben, damit wir sie dazu benutzen, um ihr Wort in allen Ecken der Welt zu verbreiten.;;Los dioses nos han dado conocimiento de las mareas y de los barcos para utilizarlo como medio de difundir su palabra a todos los rincones del mundo.;;;;;;;;;x
religion_seafaring_feature;Naval Maintenance is greatly reduced;La maintenance navale est grandement réduite;Flottenunterhalt ist stark reduziert;;Se reduce en gran medida el mantenimiento naval;;;;;;;;;x
religion_stable;Stability;Stabilité;Stabilität;;Estabilidad;;;;;;;;;x
religion_stable_desc;It is blasphemous to doubt the legitimacy of a ruler who has come to power under the favor of the gods. He should be shown immediate loyalty by his subjects.;C'est blasphématoire de douter de la légitimité d'un seigneur qui est venu au pouvoir par la faveur des dieux. Il devrait recevoir une loyauté sans faille de la part de ses sujets.;Es ist blasphemisch an der Legitimität eines Herrschers zu zweifeln, der durch die Gunst der Götter an die Macht gekommen ist. Seine Untertanen sollten ihm unverzüglich die nötige Loyalität erweisen.;;Es blasfemo dudar de la legitimidad de un gobernante que ha llegado al poder por el favor de los dioses. Sus súbditos deben mostrarle lealtad inmediata.;;;;;;;;;x
religion_stable_feature;Rulers do not receive Short Reign penalty;Les seigneurs ne reçoivent pas de pénalité de règne court;Herrscher erhalten keine Strafen auf kurze Herrschaftszeit;;Los gobernantes no reciben penalización por reinado corto;;;;;;;;;x
religion_syncretic;Syncretism;Syncrétisme;Synkretismus;;Sincretismo;;;;;;;;;x
religion_syncretic_desc;The wisest amongst us should be allowed to study other faiths and learn more about the people around us.;Les plus sages d'entre nous devraient être autorisés à étudier d'autres croyances et en apprendre davantage sur les gens autour de nous.;Dem weisesten unter uns sollte erlaubt sein, andere Glaubensrichtungen zu studieren und mehr über die Menschen um uns herum zu erfahren.;;A los más sabios entre nosotros se les debe permitir estudiar otras religiones y aprender más sobre la gente que nos rodea.;;;;;;;;;x
religion_syncretic_feature;Rulers can gain Sympathy towards another religious group;Les seigneurs peuvent avoir de la sympathie envers un autre groupe religieux;Herrscher können Sympathie gegenüber einer anderen Religionsgruppe gewinnen;;Los gobernantes pueden ganar simpatía hacia otro grupo religioso;;;;;;;;;x
religion_feature_alchemy;Appreciated Alchemists;;;;;;;;;;;;;x
religion_feature_alchemy_desc;While there are those that would consider it nothing short of superstitious nonsense we know that alchemy can be greatly beneficial and perhaps holds the key to immortality.;;;;;;;;;;;;;x
religion_feature_family_focus;A Focus on Family;;;;;;;;;;;;;x
religion_feature_family_focus_desc;We must always strive to keep our kin close and our families growing.;;;;;;;;;;;;;x
religion_feature_gurus;Gurus and Good Living;;;;;;;;;;;;;x
religion_feature_gurus_desc;The faithful should seek out wise teachers to teach them to live a better life.;;;;;;;;;;;;;x
religion_feature_reincarnation;Rewards in the Next Life;;;;;;;;;;;;;x
religion_feature_reincarnation_desc;Our warriors will fight without fear, safe in the knowledge that those that serve the faith will be reborn into a better life.;;;;;;;;;;;;;x
religion_feature_self_improvement;Self-Improvement;;;;;;;;;;;;;x
religion_feature_self_improvement_desc;Not all among us are perfect, but we can all strive towards perfection.;;;;;;;;;;;;;x
religion_construction;Master Builders;;;;;;;;;;;;;x
religion_construction_desc;By building grand monuments and temples, we prove our devotion to the gods.;;;;;;;;;;;;;x
religion_trading;Skilled Traders;;;;;;;;;;;;;x
religion_trading_desc;Trade is the lifeblood of many realms, and we should strive to be skilled at it since money can be useful for many things.;;;;;;;;;;;;;x
religion_adventurer_hosts;Strength of Arms;;;;;;;;;;;;;x
religion_adventurer_hosts_desc;If one among us wishes to prove their right to rule, let them do so by their skill in battle or in a duel to the death.;;;;;;;;;;;;;x
religion_tribal_invasion;Endless Onslaught;;;;;;;;;;;;;x
religion_tribal_invasion_desc;We must conquer everything unto the ends of the earth. Only then will the gods truly smile upon us.;;;;;;;;;;;;;x
religion_retinues;Loyal Warriors;;;;;;;;;;;;;x
religion_retinues_desc;Each ruler should maintain a strong retinue of their most loyal warriors to be more self-sufficient.;;;;;;;;;;;;;x
religion_plunder;Sanctioned Plunder;;;;;;;;;;;;;x
religion_plunder_desc;If a foreign ruler cannot withstand our armies, what right does he have to possess his wealth?;;;;;;;;;;;;;x
religion_negotiators;Negotiators;;;;;;;;;;;;;x
religion_negotiators_desc;We must strive to offer reasonable terms and be ready to reach a compromise to avoid undue bloodshed.;;;;;;;;;;;;;x
religion_unity;Unity of Purpose;;;;;;;;;;;;;x
religion_unity_desc;We must set ourside our petty disagreements and stand united. Only then will we be strong enough to face anything that comes our way.;;;;;;;;;;;;;x

# Leaderships
religion_autocephaly;Autocephalous;Autocéphale;Autokephal;;Autocéfala;;;;;;;;;x
religion_autocephaly_desc;Every realm shall have its High Priest, working alongside its ruler and fulfilling the needs of the gods and their followers.;Chaque pays aura son grand prêtre, travaillant aux côtés de son seigneur lige et répondant aux besoins des dieux et de leurs fidèles.;Jedes Reich sollte neben seinem König einen Hohepriester haben, der die Bedürfnisse der Götter und ihrer Anhänger erfüllt.;;Todo reino tendrá su Sumo Sacerdote, trabajando junto a su Rey y satisfaciendo las necesidades de los dioses y sus seguidores.;;;;;;;;;x
religion_leader_unchanged;Unchanged;Inchangée;Unverändert;;Inalterado;;;;;;;;;x
religion_leader_unchanged_desc;Leadership can only be changed when reforming a Pagan religion.;La hiérarchie peut seulement être modifiée lors d'une réforme d'une religion païenne.;Die Führung kann nur geändert werden, wenn eine heidnische Religion reformiert wird.;;El liderazgo solo se puede cambiar reformando una religión pagana.;;;;;;;;;x
religion_no_leader;Autonomous;Autonome;Autonom;;Autónoma;;;;;;;;;x
religion_no_leader_desc;Every priest will be given the chance to give his proper interpretation of the new holy text, free from any centralized authority.;Chaque prêtre aura la chance de donner sa propre interprétation du nouveau texte sacré, libéré de toute autorité centralisée.;Jeder Priester hat die Möglichkeit, die heiligen Texte frei von jeglicher Zentralautorität zu interpretieren.;;Todo sacerdote tendrá la oportunidad de dar su interpretación apropiada del nuevo texto sagrado, libre de cualquier autoridad centralizada.;;;;;;;;;x
religion_temporal_head;Temporal;Temporelle;Weltlich;;Temporal;;;;;;;;;x
religion_temporal_head_desc;Secular and spiritual powers are inextricably bound. It is pointless to divide them between two offices.;Les pouvoirs séculier et spirituel sont inextricablement liés. Il n'y a pas de raison de les séparer en deux fonctions.;Weltliche und geistige Kräfte sind untrennbar miteinander verbunden. Es ist sinnlos, sie unter zwei Ämtern aufzuteilen.;;Los poderes seglares y espirituales están inextricablemente ligados y no tiene sentido dividirlos entre dos cargos.;;;;;;;;;x
religion_theocratic_head;Hierocratic;Hiérocratique;Hierokratisch;;Jerárquica;;;;;;;;;x
religion_theocratic_head_desc;A High Priest should be given complete control over all spiritual matters, so that the gods may be pleased with the proper rituals.;Un grand prêtre devrait avoir un contrôle complet sur toutes les questions spirituelles, afin que les dieux puissent être satisfaits avec des rituels appropriés.;Ein Hohepriester sollte die vollständige Kontrolle über alle spirituellen Angelegenheiten erhalten, damit die Götter durch die richtigen Rituale zufrieden gestellt werden.;;Un Sumo Sacerdote debe tener control completo sobre todos los asuntos espirituales, para satisfacer a los dioses con los rituales apropiados.;;;;;;;;;x
religion_divine_ancestry;Divine Ancestry;;;;;;;;;;;;;x
religion_divine_ancestry_desc;Legends tell of gods and goddesses having children with mortals. Surely, the one responsible for the reformation must be descended from such a union.;;;;;;;;;;;;;x
create_divine_ancestry_bloodline;Becomes the founder of a new §YDivine Ancestry§! bloodline.;;;;;;;;;;;;;x
religion_spiritual;Spiritual;;;;;;;;;;;;;x
religion_spiritual_desc;While it is clear that our priesthood will need a single unifying head, the purpose of this leader is to engage with the spiritual, not the temporal.;;;;;;;;;;;;;x
religion_holy_order;Sword of Faith;;;;;;;;;;;;;x
religion_holy_order_desc;Let none doubt the unwavering zeal of the leader of our religion as they stand at the forefront against all who would oppose our faith.;;;;;;;;;;;;;x
religion_holy_order_tooltip;The religion's holy order's leader and religion head will be one and the same.;;;;;;;;;;;;;x

# Natures
religion_cosmopolitan;Cosmopolitan;Cosmopolite;Weltoffen;;Cosmopolita;;;;;;;;;x
religion_cosmopolitan_desc;We must acknowledge that every group of people has its own protectors and that more often than not we all worship the same gods, but with different names and in different ways.;Nous reconnaissons que chaque personne a ses propres protecteurs et que souvent nous adorons les mêmes dieux, sous différents noms et de différentes façons.;Wir müssen anerkennen, dass jedes Volk seine eigenen Beschützer hat und dass wir oft alle die gleichen Götter verehren, auch wenn sie verschiedene Namen haben oder wir sie auf unterschiedliche Weise anbeten.;;Debemos reconocer que cada pueblo tiene sus propios protectores y que la mayoría de las veces todos adoramos a los mismos dioses, solo que con nombres diferentes y de maneras distintas.;;;;;;;;;x
religion_defensive;Unyielding;Forte résistance;Unnachgiebig;;Inflexible;;;;;;;;;x
religion_defensive_desc;We might never spread the worship of our gods to all the corners of the worlds, but we are committed to make our ancestral lands impregnable to missionaries and infidels.;Nous pourrions ne jamais étendre le culte de nos dieux aux quatre coins du monde, mais nous nous sommes engagés à rendre nos terres ancestrales imprenables aux missionnaires et aux infidèles.;Wir mögen zwar die Anbetung unserer Götter nicht bis in alle Ecken der Welt ausbreiten können, sind aber dazu verpflichtet zumindest unser Land für Missionare und Ungläubige uneinnehmbar zu machen.;;Puede que nunca difundamos la adoración de nuestros dioses a todos los rincones del mundo, pero estamos comprometidos en hacer de nuestras tierras ancestrales inexpugnables para misioneros e infieles.;;;;;;;;;x
religion_dogmatic;Dogmatic;Dogmatique;Dogmatisch;;Dogmática;;;;;;;;;x
religion_dogmatic_desc;There is only One Word, only one correct interpretation of our scriptures, only one way to please the gods.;Il n'y a qu'une Parole, une seule interprétation des Écritures et une seule façon de satisfaire les dieux.;Es gibt nur ein Wort, nur eine korrekte Interpretation unserer Schriften und nur eine Möglichkeit, den Göttern zu gefallen. Wir dürfen unseren Feinden nicht erlauben, unseren Verstand mit Unsicherheit zu verunreinigen.;;Solo hay una Palabra, una correcta interpretación de nuestras escrituras, un modo de agradar a los dioses. No permitamos que nuestros enemigos contaminen nuestras mentes con incertidumbre alguna.;;;;;;;;;x
religion_peaceful;Peaceful;Pacifiste;Friedfertig;;Pacífica;;;;;;;;;x
religion_peaceful_desc;We must endeavor to lead a life of peaceful conduct and harmonious discourse with our opponents, rather than fall to the sins of violence and mad pursuit of power.;Nous devons nous efforcer de mener une vie pacifique et être en harmonie avec nos adversaires, plutôt que de tomber dans la violence et la quête folle du pouvoir.;Wir müssen uns bemühen ein friedliches Verhalten und harmonisches Gespräch mit unseren Gegnern zu halten, anstatt uns den Sünden der Gewalt und der Macht hinzugeben.;;Debemos esforzarnos por llevar una vida de conducta pacífica y discurso armonioso con nuestros oponentes, en lugar de caer en los pecados de la violencia y la loca persecución del poder.;;;;;;;;;x
religion_proselytizing;Proselytizing;Prosélytisme;Missionierend;;Proselitista;;;;;;;;;x
religion_proselytizing_desc;One thing that the heathen missionaries have shown us is that it is not by the strength of weapons that the gods are preserved, but through the power of words.;Les missionnaires païens nous ont montrés que ce ne sont pas les armes qui préservent les dieux, mais les mots.;Eine Sache, die wir von den heidnischen Missionaren gelernt haben ist, dass die Götter nicht durch die Stärke der Waffe bewahrt werden, sondern durch die Kraft der Worte.;;Si los misioneros paganos nos han mostrado algo es que los dioses no se mantienen por la fuerza de las armas, sino por el poder de las palabras.;;;;;;;;;x
religion_warlike;Warmongering;Belliciste;Kriegslustig;;Belicista;;;;;;;;;x
religion_warlike_desc;Our only way forward is paved with the skulls of our enemies! Only by showing their bravery in battle the faithful can hope to be rewarded in the afterlife!;Le seul chemin possible est celui pavé avec les crânes de nos ennemis ! C'est seulement en montrant leur bravoure dans la bataille que les fidèles peuvent espérer être récompensés dans la vie après la mort !;Es gibt nur einen Weg nach vorne und der ist mit den Schädeln unserer Feinde gepflastert! Nur wenn wir unseren Mut im Kampf zeigen, können die Gläubigen daran hoffen im Jenseits belohnt zu werden!;;¡Solo hay un camino hacia adelante, y está empedrado con los cráneos de nuestros enemigos! ¡Solo conseguiremos una recompensa en la otra vida mostrando valentía en el combate!;;;;;;;;;x
religion_tolerant;Tolerant;;;;;;;;;;;;;x
religion_tolerant_desc;Each religion has its own unique beliefs, and though we might not always understand the ways of others we should not judge them for their worship.;;;;;;;;;;;;;x

# Marriage
religion_monogamy;Monogamy;;;;;;;;;;;;;x
religion_monogamy_desc;A woman can only have one husband, a man only one wife, and neither any extramartial relations.;;;;;;;;;;;;;x
monogamy_tooltip;Characters following this religion can only have one spouse and cannot have concubines or consorts unless unlocked by their goverment.;;;;;;;;;;;;;x
religion_concubines;Concubines;;;;;;;;;;;;;x
religion_concubines_desc;While it is not proper for a man to have more than one wife, official concubines is an entirely different matter.;;;;;;;;;;;;;x
concubines_tooltip;Male characters following this religion can have up to three concubines.;;;;;;;;;;;;;x
religion_concubines_and_consorts;Concubines and Consorts;;;;;;;;;;;;;x
religion_concubines_and_consorts_desc;Let those among the faithful who can obtain concubines or consorts do so, for our holy texts do not dispute this right.;;;;;;;;;;;;;x
concubines_and_consorts_tooltip;Characters following this religion can have up to three concubines or consorts.;;;;;;;;;;;;;x
religion_consorts;Consorts;;;;;;;;;;;;;x
religion_consorts_desc;A woman should be permitted to have several consorts in addition to her husband. After all, it is the maternal parentage that never is in doubt.;;;;;;;;;;;;;x
consorts_tooltip;Female characters following this religion can have up to three consorts.;;;;;;;;;;;;;x
religion_harems;Polygamy;Polygamie;Polygamie;;Poligamia;;;;;;;;;x
religion_harems_desc;If a man can afford to have more than one wife, our holy scriptures fully support him displaying his status and wealth in such a manner.;;;;;;;;;;;;;x

# Consanguinity
religion_no_relation;No Blood Relation;;;;;;;;;;;;;x
religion_no_relation_desc;A family is only made stronger when new blood is mixed with the old. Marrying complete strangers, of suitable rank, is best.;;;;;;;;;;;;;x
tooltip_religion_feature_no_relation;Marrying close kin is not permissible for characters of this religion.;;;;;;;;;;;;;x
religion_cousin_marriage;Avunculate Marriage;;;;;;;;;;;;;x
religion_cousin_marriage_desc;While none should marry within their immediate family, it is of course acceptable to marry your cousin, aunt, or nephew if that benefits your family.;;;;;;;;;;;;;x
tooltip_religion_marriage_cousins_piblings_niblings;Characters following this religion can marry their cousins, piblings, and niblings, but not their own siblings, children, or parents.;;;;;;;;;;;;;x
religion_sibling_marriage;Sibling Marriage;;;;;;;;;;;;;x
religion_sibling_marriage_desc;There are myths and legends about siblings marrying one another, potentially even among the gods. Why should we hold ourselves to a different standard?;;;;;;;;;;;;;x
tooltip_religion_feature_incest_siblings;Characters following this religion can marry their siblings, as well as more distant relatives.;;;;;;;;;;;;;x
religion_holy_family;Divine Marriage;Mariage divin;Göttliche Ehe;;Matrimonio divino;;;;;;;;;x
religion_holy_family_desc;The gods have chosen certain bloodlines over others. Such dynasties must be maintained pure if we wish to keep the favor of our creators.;Les dieux ont choisi certaines lignées. De telles dynasties doivent rester pures si nous voulons garder les faveurs de nos créateurs.;Die Götter stellen bestimmte Blutlinien über andere. Solche Dynastien müssen rein bleiben, wenn wir die Gunst unserer Schöpfer behalten wollen.;;Los dioses han optado por ciertos linajes por encima de otros, dinastías que deben mantenerse puras si queremos conservar el favor de nuestros creadores.;;;;;;;;;x
religion_holy_family_feature;Allows holy close-kin marriages;Permet les mariages saints entre proches parents;Erlaubt nur Ehen mit naher Verwandtschaft;;Permite matrimonios sagrados de parientes cercanos;;;;;;;;;x

# Gender
religion_patriarchal;Agnatic Clans;Clans agnatiques;Agnatische Klans;;Clanes agnaticios;;;;;;;;;x
religion_patriarchal_desc;It is only through the strong and resolute leadership of men that we will be able to fulfill the great destiny that the gods have in store for us.;C'est seulement sous un commandement fort et résolu d'hommes que nous serons capables d'accomplir la grande destinée que les dieux nous ont réservée.;Es ist nur der starken und entschlossenen Führung der Männer zu verdanken, dass wir in der Lage sein werden das Schicksal zu erfüllen, dass die Götter für uns bereithalten.;;Solo mediante el liderazgo fuerte y decidido de los hombres podremos cumplir el gran destino que los dioses nos tienen reservado.;;;;;;;;;x
religion_patriarchal_feature;Women are entirely excluded from all positions of power;Les femmes sont totalement exclues des postes de pouvoir;Frauen sind von allen Machtpositionen ausgeschlossen;;Las mujeres están totalmente excluidas de todos los puestos de poder;;;;;;;;;x
religion_male_preference;Male Preference;;;;;;;;;;;;;x
religion_male_preference_desc;While truly exceptional circumstances could see a woman come to power, the holy scriptures generally discourage it.;;;;;;;;;;;;;x
tooltip_religion_feature_agnatic_cognatic;§YMay use the Agnatic and Agnatic-Cognatic gender laws.§!;;;;;;;;;;;;;x
religion_equal;Equality;Égalité;Gleichheit;;Igualdad;;;;;;;;;x
religion_equal_desc;Both gods and goddesses rule the heavens, and so it is only just to allow both men and women to rule the Earth.;Les dieux et les déesses règnent sur les cieux et donc c'est simplement juste que les hommes et les femmes règnent sur la terre.;Sowohl Götter als auch Göttinnen regieren im Himmel und so ist es nur gerecht, wenn es sowohl Männern als auch Frauen erlaubt ist, auf der Erde zu herrschen.;;Tanto dioses como diosas gobiernan los cielos, y así es para permitir que hombres y mujeres gobiernen la Tierra.;;;;;;;;;x
religion_equal_feature;Both men and women have equal access to all positions of power;Les hommes et les femmes ont un accès équivalent aux postes de pouvoir;Sowohl Männer als auch Frauen haben Zugriff auf alle Machtpositionen;;Hombres y mujeres tienen igual acceso a todos los puestos de poder;;;;;;;;;x
religion_female_preference;Female Preference;;;;;;;;;;;;;x
religion_female_preference_desc;While truly exceptional circumstances could see a man come to power, the holy scriptures generally discourage it.;;;;;;;;;;;;;x
tooltip_religion_feature_enatic_cognatic;§YMay use the Enatic and Enatic-Cognatic gender laws.§!;;;;;;;;;;;;;x
religion_matriarchal;Enatic Clans;Clans utérins;Klanwahl;;Clanes matriarcales;;;;;;;;;x
religion_matriarchal_desc;It is only through the strong and wise leadership of women that we will be able to fulfill the great destiny that the gods have in store for us.;C'est seulement sous un commandement fort et sage de femmes que nous serons capables d'accomplir la grande destinée que les dieux nous ont réservée.;Es ist nur der starken und entschlossenen Führung der Frauen zu verdanken, dass wir in der Lage sein werden das Schicksal zu erfüllen, dass die Götter für uns bereithalten.;;Solo mediante el liderazgo fuerte y sabio de las mujeres podremos cumplir el gran destino que los dioses nos tienen reservado.;;;;;;;;;x
religion_matriarchal_feature;Men are entirely excluded from all positions of power;Les hommes sont totalement exclus des postes de pouvoir;Männer sind von allen Machtpositionen ausgeschlossen;;Los hombres están totalmente excluidos de todos los puestos de poder;;;;;;;;;x

# Government
religion_gov_feudal;Feudal Society;;;;;;;;;;;;;x
religion_gov_feudal_desc;A feudal hierarchy is the only right and proper way to structure a goverment.;;;;;;;;;;;;;x
religion_gov_feudal_tooltip;Characters following this religion will have access to the §YFeudal§! goverment.;;;;;;;;;;;;;x
religion_gov_holy_mandate;Holy Mandate;;;;;;;;;;;;;x
religion_gov_holy_mandate_desc;Let us not confuse the masses of the faithful by separating spiritual and temporal power.;;;;;;;;;;;;;x
religion_gov_holy_mandate_tooltip;Characters following this religion will have access to the §YHoly Mandate§! goverment.;;;;;;;;;;;;;x
religion_gov_bureaucratic;Bureaucratic Rule;;;;;;;;;;;;;x
religion_gov_bureaucratic_desc;Imposing limits on a ruler's authority and moving governors around as needed is the best way to ensure good lives for the faithful.;;;;;;;;;;;;;x
religion_gov_bureaucratic_tooltip;Characters following this religion will have access to the §YBureaucratic§! and §YBureaucratic Imperial§! goverments.;;;;;;;;;;;;;x
religion_gov_monastic_feudal;Monastic Feudal;;;;;;;;;;;;;x
religion_gov_monastic_feudal_desc;Let our rulers supervise both the monastic communities and the rest of the faithful so that all may benefit.;;;;;;;;;;;;;x
religion_gov_monastic_feudal_tooltip;Characters following this religion will have access to the §YMonastic Feudal§! goverment.;;;;;;;;;;;;;x
religion_gov_dharmic;Dharmic Feudalism;;;;;;;;;;;;;x
religion_gov_dharmic_desc;The Dharmic approach to feudalism is a suitable way to govern our lands.;;;;;;;;;;;;;x
religion_gov_dharmic_tooltip;Characters following this religion will have access to the §YDharmic Feudal§! goverment.;;;;;;;;;;;;;x
religion_gov_mandala;Mighty Mandalas;;;;;;;;;;;;;x
religion_gov_mandala_desc;From mighty temple complexes the most pious will rule over the surrounding lands, with lesser rulers paying tribute to their greatness.;;;;;;;;;;;;;x
religion_gov_mandala_tooltip;Characters following this religion will have access to the §YMandala§! goverment.;;;;;;;;;;;;;x
religion_gov_chinese;Chinese Governance;;;;;;;;;;;;;x
religion_gov_chinese_desc;We will model our goverment on the Chinese model, but we do not believe in the dynastic cycle or the Mandate of Heaven.;;;;;;;;;;;;;x
religion_gov_chinese_tooltip;Characters following the religion would be eligible for the §YEastern Bureaucracy§!, §YEastern Imperial§!, §YWarlord§!, and §YGrand Warlord§! governments.;;;;;;;;;;;;;x
religion_gov_chinese_imperial;The Mandate of Heaven;;;;;;;;;;;;;x
religion_gov_chinese_imperial_desc;Our goverment will mirror that of the Middle Kingdom, and perhaps one of the faithful will one day prove to possess the Mandate of Heaven.;;;;;;;;;;;;;x
religion_gov_chinese_imperial_tooltip;Characters following the religion would be eligible for the §YEastern Bureaucracy§!, §YEastern Imperial§!, §YChinese Imperial§!, §YWarlord§!, §YGrand Warlord§!, and §YImperial Warlord§! governments.;;;;;;;;;;;;;x
religion_gov_japanese;Japanese Governance;;;;;;;;;;;;;x
religion_gov_japanese_desc;We will take inspiration from our cousins in Japan when it comes to our goverment structure.;;;;;;;;;;;;;x
religion_gov_japanese_tooltip;The §Y[ryukyuan_pagan_reformed.GetName]§! religion will have access to the §YJapanese Bureaucracy§!, §YJapanese Feudal§!, and §YJapanese Monastic Feudal§! governments.\nIf the religion has the §YDivine Ancestry§! Leadership type, the religion head will use the §YDivine Imperial§! government and associated mechanics.;;;;;;;;;;;;;x

# Priestly gender
religion_priests_male;Male Priesthood;;;;;;;;;;;;;x
religion_priests_male_desc;Our sacred texts are unambiguous when it comes to women being barred from the priesthood.;;;;;;;;;;;;;x
religion_priests_both;Joint Priesthood;;;;;;;;;;;;;x
religion_priests_both_desc;Our sacred texts are unambiguous when it comes to the priesthood being open to all who are called to faith.;;;;;;;;;;;;;x
religion_priests_female;Female Priesthood;;;;;;;;;;;;;x
religion_priests_female_desc;Our sacred texts are unambiguous when it comes to men being barred from the priesthood.;;;;;;;;;;;;;x

# Primary stat
religion_stat_none;Your Own Path;;;;;;;;;;;;;x
religion_stat_none_desc;Let the faithful strive to excel at what they are most skilled at, instead of us all focusing on something that is only suitable for some.;;;;;;;;;;;;;x
religion_primary_stat_none_tooltip;§YFollowers of this religion tend to have a somewhat more varied approach to education choices, lifestyles, and focuses.§!;;;;;;;;;;;;;x
religion_stat_diplomacy;A Diplomatic Outlook;;;;;;;;;;;;;x
religion_stat_diplomacy_desc;By cooperating with each other and negotiating in good faith, the faithful are sure to find success in all endeavors.;;;;;;;;;;;;;x
religion_primary_stat_diplomacy_tooltip;§GFollowers of this religion are somewhat more likely to focus on education choices, lifestyles, and focuses that are related to diplomacy and cooperation.\nIf this religion is Autonomous or Spiritual, the religion provides a boost to the Diplomacy stat.§!;;;;;;;;;;;;;x
religion_stat_martial;The Art of War;;;;;;;;;;;;;x
religion_stat_martial_desc;War might be the last argument of kings according to some, but it should be first in the minds of the faithful.;;;;;;;;;;;;;x
religion_primary_stat_martial_tooltip;§GFollowers of this religion are somewhat more likely to focus on education choices, lifestyles, and focuses that are related to the art of war.\nIf this religion is Autonomous or Spiritual, the religion provides a boost to the Martial stat.§!;;;;;;;;;;;;;x
religion_stat_stewardship;Enlightened Governance;;;;;;;;;;;;;x
religion_stat_stewardship_desc;The faith will only prosper if the faithful prosper, and the faithful will only prosper if their rulers govern well.;;;;;;;;;;;;;x
religion_primary_stat_stewardship_tooltip;§GFollowers of this religion are somewhat more likely to focus on education choices, lifestyles, and focuses that are related to governance, trade, and economy.\nIf this religion is Autonomous or Spiritual, the religion provides a boost to the Stewardship stat.§!;;;;;;;;;;;;;x
religion_stat_intrigue;Secrets and Schemes;;;;;;;;;;;;;x
religion_stat_intrigue_desc;A word in the right ear or a knife in the right back can bring the faithful far more success than always working outside the shadows.;;;;;;;;;;;;;x
religion_primary_stat_intrigue_tooltip;§GFollowers of this religion are somewhat more likely to focus on education choices, lifestyles, and focuses that are related to the art of intrigue.\nIf this religion is Autonomous or Spiritual, the religion provides a boost to the Intrigue stat.§!;;;;;;;;;;;;;x
religion_stat_learning;Knowledge is Power;;;;;;;;;;;;;x
religion_stat_learning_desc;Be it through studying our holy texts or studying the natural world, the faithful should always strive to learn more.;;;;;;;;;;;;;x
religion_primary_stat_learning_tooltip;§GFollowers of this religion are somewhat more likely to focus on education choices, lifestyles, and focuses that are related to religion and scholarship.\nIf this religion is Autonomous or Spiritual, the religion provides a boost to the Learning stat.§!;;;;;;;;;;;;;x

# Unused?
feature_disorganized;Disorganized;Désorganisée;Unorganisiert;;Desorganizado;;;;;;;;;x
feature_primitive;Primitive;Primitive;Primitiv;;Primitivo;;;;;;;;;x
feature_shamanic;Shamanic;Chamanique;Schamanisch;;Chamánico;;;;;;;;;x
feature_uncertain;Uncertain;Incertaine;Unsicher;;Incierto;;;;;;;;;x
