EVTDESC_Hwarang_222.75;[From.GetBestName] marches into the monastary, like a man on a mission, and accuses his superior [FromFrom.GetTitledName] of insulting the bone rank system. He rattles off a long list of offenses he said, allegedly.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.75;I will deal with him;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.75;You and your slander!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.75;I will commend you to the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.76;Apparently when you were serving the wine, you said something gravely offensive to the order of things. Perhaps something more honest about the rigid order than you intended to say. Some little rat was eager to tell and now you are in trouble!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.76;But who?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.77;A member of the Flower Knights, [camptraitorhwarang.GetBestName], was, apparently, too flowery in language in regards to the best men in the realm. One key insult was he said China would rule Korea better than you. This information came from a loyal servant, Pungsolju [From.GetFirstName] bows gravely.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.77;OK.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.77_TT; You may arrest the §Mtraitor§;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_222.77;Let me reward him!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.77_TT;Summon the worthy servant.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_222.78;Peace be upon you most worthy [Root.GetBestName], I have found your service most pleasing and permit you to break your studies to visit me in [From.Capital.GetName];;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.78;OK.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.78;Decline;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTTITLE_KO_222;The Wang and I;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.79;You are nervous as you meet your older sovereign. You have a walk through [Root.TopLiege.GetHerHis] vast garden as [Root.TopLiege.GetSheHe] inquires if the Hwarang has truly lost its marital edge. You reply to the contrary that you are always training for the next calamity, especially in these warlike times. At the end of the walk you are presented with a gift to treasure.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.80;You wait for what seems years for your sovereign to leave the harem. You avoid watching the powdered beauties that walk out, their servants only distinguished by their lack of makeup. Suddenly you aspy [Root.TopLiege.GetBestName] approach you, personally, and grasping you by the hand presents you with a gift. [Root.TopLiege.GetHerHim] seems interested in hearing amusing episodes and you don't disappoint. "Ah, if only I was more carefree" is [Root.TopLiege.GetHerHis] reply as you bow adieu.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.81;You are told by [Root.GetChancellorName] to wait for the sovereign, who is diligent to a fault. You stand, dripping makeup, when you see [Root.TopLiege.GetHerHis] excited strides, happy to make your acquaintance. You discuss the [Root.GetTemperature] amongst other mundane topics, although you are suprised at the [Root.TopLiege.GetTitle]'s knowledge of your ceremonies. At the end of the tête-à-tête You are given a box by [Root.GetTreasurerName] and told to open it at your home.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.82;After you arrive, after being lost. You hear that the [Root.TopLiege.GetTitle] is out furfiling charity so you speak with [Root.TopLiege.Spouse.GetBestName]. You permit them to touch your makeup and explain how it is made of crushed centipede, after a suprisingly wholesome discussion you meet [Root.TopLiege.GetBestName] who after compliments to you both, present you, to the exaspiration of treasurer [Root.GetTreasurerName], with a gift from the palace.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.83;You travel to the palace in [From.Capital.GetName] by horse. [Root.TopLiege.GetBestName] meets you on foot, which you quickly dismount and offer [Root.TopLiege.GetHerHim] the horse. [Root.TopLiege.SheHeCap] declines and you stroll along a blossoming path discussing the state of the Hwarang. You notice several times during your tales the [Root.TopLiege.GetTitle] would flinch and finally [Root.TopLiege.GetSheHe] turns to you and presses a gift into your hands. "Keep up the exemplary service".;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.84;You travel to the palace in [From.Capital.GetName]. [Root.TopLiege.GetBestName] looks in poor spirits but makes some time for you. As you and the [Root.TopLiege.GetTitle] walk through mossy hills and buddha statues, that look oddly like [Root.TopLiege.GetHerHis] ancestors, you feel your lively stories serve as a bright spot in their busy life. Finally [Root.GetMarshalName] manages to peel the sovereign from you. "Keep up the good work!" [Root.TopLiege.GetBestName] shouts as [Root.TopLiege.GetSheHe] leaves. Before you depart treasurer [Root.GetTreasurerName] hands you an elaborate gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.85;You heart pounds even before you enter the palace gates. [Root.TopLiege.GetBestName] is surrounded with his court and you bow to let yourself be heard. The [Root.TopLiege.GetTitle] recounts the tale that led you to the throne, although with some embelishments. You are given a royal gift and informed you enjoy royal favour. After the spectacle, you meet several comrades attached to the palace worship and secretrat for daffodil tea and to admire your new heirloom.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.86;While at the palace gates you run into [Wangdaughterhwarang.GetBestName] returning from a shrine outside [From.Capital.GetName]. After introducing yourself she looks doe-like at you, wanting to hear about your tales. You are half-way through a particularly entertaining tale when her music instructor interupts. As you ride off, reflecting on your day ... by [Root.Religion.GetRandomGodName]'s is she interested in you?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.86;I wonder ...;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.86_TT;You consider improving her opinion of you.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_222.87;Dear the [GetRootFromCompliment] [Root.GetBestName], I must confess to be enchanted by parade of favors granted since our fortunous meeting. While our meetings have been few, I find myself wondering as you travel in the thick wilderness what is the bearing of yourself. Please don't indulge in cruelties and write me frequently, lest we meet in this life or next. ;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.87;Correspond daily.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.87_TT;You immediately develop a special bond.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_222.87;How funny.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.87_TT;Cast this missive into the camp flames.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA_Hwarang_222.79;Wow.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.79_TT;You make your leave.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_222.7;Over liberal cups at a mound meeting, [Hwarang_camp_superior.GetBestName] mentions that the bone rank system of Silla becogns the actual talents to sail to China.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.7;Outrageous!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_222.7;Agree.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_222.7;Report him to a superior.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.8;You have reported [Hwarang_camp_superior.GetBestName] to [From.GetBestName] as a disloyal subject. [From.GetBestName] just stares at you, "don't you know being a grass is a horrible virtue?";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.8;Hmp!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.9;You have reported [Hwarang_camp_superior.GetBestName] to [From.GetBestName] as a disloyal subject. [From.GetBestName] promises he will be lowered, and you ... raised by this incident.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.9;Glad to hear it.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.10;You have reported [Hwarang_camp_superior.GetBestName] to [From.GetBestName] as a disloyal subject. [From.GetBestName] promises to mention this to the Wang.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.10;Glad to hear it.;;;;;;;;;;;;;x;;;;;;;;;;;;



EVTDESC_Hwarang_222.11;Your [FROM.GetBestName] sings a foolish song and, following some stanzas, you all join in.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.11;...;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.12;[FROM.GetBestName] shares some thoughts about berry bushes and mushrooms. It didn't seem the group was informed so it was enlightening.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.12;Intriguing;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222.13;Over blackberry wine you discuss in no certain way how you would overcome a hypothetical tiger attack. After [From.GetFirstName] declares they'd spear the beast, [FromFrom.GetBestName makes a lifelike immitation of a tiger. You look to see if you're the only one who soiled themselvese .;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.13;Stealthly Exit;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222.13_TT;Go into the forest with the tigers and bears ... fortunately your fragrance masks the odor;;;;;;;;;;;;x;;;;;;;;;;;;;



EVTOPTA_Hwarang_222.1_TT;You are overheard.;Je pense que je pouve comprendre.;;Ren, el altruismo humano.;;;;;;;;;x;;;;;;;;;;;;;Risk conflict with China.;Je pense que je pouve comprendre.;;Ren, el altruismo humano.;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_222;It is reported you have earned fame in bringing to heel those pagans in the youth corps. Congratulations for laying the proof that meditation lowers the heart beat to inaudiable, shattering superstitious facts in those factions.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222;I just follow him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_222_TT;Gain respect in the Hwarang leadership and prestige.;Je pense que je pouve comprendre.;;Ren, el altruismo humano.;;;;;;;;;x;;;;;;;;;;;;


EVTDESC_Hwarang_223.1;You've got together [hwarang_friend.GetFirstName] from Hwarang and decided to lock the roads to loose banditry. After some uneventful compliments you finally meet a family being accosted by bandits. You think fast.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_223.1;Attack these bastards.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_223.1;We'll go get help!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_223.3;You pull out your weapons and when they alert there is a loud clamour. In the struggle you slay a few but fail to pursue because [hwarang_friend.GetFirstName] is wounded. The family is dressing his wounds.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_223.3;Horrible.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_223.3;We'll go get help!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_223.2;It is reported, over Chuseok, [From.GetFirstName] has been wounded. Him and his closest friends covered a twenty mile highway and met some dangerous bandits.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_223.2;That boy!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_223;It is reported [From.GetFirstName] has beat up robbers preying on travelers during Chuseok. Him and his closest friends covered a twenty mile highway and earned much thanks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_223;So that is why he disappeared.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_Hwarang_224.1;In your travels around the province, you've had the mispleasure of constantly meeting a troublesome Mu and her ilk. She would demand you be her bodyguards, while she made her rounds. Me and [hwarang_friend.GetFirstName] look at each other, this night you're posted outside the house of a well known merchant.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_224.1;Flirt with her younger assistants;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_224.1;Creep up and spy on her.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_224.2;Slowly, slowly you move to the side of the building and listen next to the window screen. "If I sell this junk to the rabble, I want my half." She sternly warns him. "Without my words this acorn powder is useless." He agrees after an increasingly loud argument. You stare at [hwarang_friend.GetFirstName].;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_224.2;Let's arrest them.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_224.2;Everything fair under heaven.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_224;It is reported [hwarang_friend.GetFirstName] and [From.GetFirstName] have uncovered corrupt Mu witch doctors in your demesne who have robbed peasants blind. Together they brought these hounds to justice.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_224;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_224;Tell him to bring the gold to me.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_225.1;You are touring with [hwarang_friend.GetFirstName] and [hwarang_friend_two.GetFirstName] behind your back. You decide to go off road and stumble across a graveyard you didn't know existed. Suddenly you hear scruffling behind the piles of earth and rocks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_225.1;Let's investigate;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_225.1;Goblins!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_225.2;[hwarang_friend.GetFirstName] goes first and finds dirty children covered in soil. They present a rather stark imagine to your powdered up selves. It is clear they are gravediggers, but they refuse to admit that let alone their boss.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_225.2;Tickle them until they confess.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_225.2;Let's let these unfortunates work.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_225;It is reported [From.GetFirstName] has broken up gangs of boys who dig up ancestorial graves. His closest friends tickled the boys with their feathers until they gave up their ringleader. The swine is in your jail right now.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_225;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_225;Bring back the valuables, they are of no use to the dead.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_225;That is a form of torture. Bring him to me.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_226.1;You march around the countryside, never failing to help the weak and serve the realm. You marvel at the new things you can do that yesterday was farfetched, hard stares becoming grins. You only wish you could do more.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_226.1;Hard work pays off.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_226;It is reported [From.GetFirstName] has quelled the opposition to your rule. He marched around the countryside handing out Hangwa to children and helping elderly mothers chop wood. He only praised your name.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_226;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_226;I'll send him some money.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_226;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_227.1;You always thought you were handsome, but apparently the girls agree. It is amazing how silly girls get when they are in love, it is like they are in silent competition to rise above their station. Doubtless I've taken advantage of this to do my duty as a flowering knight.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_227.1;Fair country girls.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_227.1;I need to leave these wretches alone.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_227;It is rumoured Youth Captain [From.GetFirstName] has earned himself many female followers on part of his good looks. They vary in age and often carry carvings of him. The oldest have been rumoured to share his quarters.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_227;Silly women;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_227;Utter scandal;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_227;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_228.1;[hwarang_friend.GetFirstName] and [hwarang_friend_two.GetFirstName] implore you to avoid one girl. She had spent an evening with both of them in order to be yours exlusively.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_228.1;What was she thinking?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_228.1;We avoid that area from now on!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_228.1;She belongs to we.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_228;It is rumoured [From.GetFirstName] has earned himself many female followers on part of his prestige. They pay respects to his friends only to get closer to him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_228;Silly women!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_228;Utter scandal;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_228;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_229.1;You remember the humilating rituals you had to partake when you joined the Hwarang. You've thought of a new one that is so humiliating, it definately would seal recruits into a secret brotherhood.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_229.1;Make them walk over hot coals.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_229.1;Make them dress you up and apply make up.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_229.1;Make them swear temporary slavery to you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_229;It is rumoured [From.GetFirstName] has developed a ritual for new partakers where his friends use them in indiscreet manners. It is not known what part they take or who, but the rumour is swelling in the markets.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_229;Lock him up!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_229;As long has he isn't on the recieving end.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_229;Ginseng would make the perfect gift..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_229;Send him a letter stressing discresion.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_230;You don't look at [From.GetFirstName] before he is sat down by your soldiers.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_230;You unnatural animal!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_230;This makes a mockery of the Hwarang. I will fine you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_230;Listen to him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_231;He tells you the rumour started by peasant young girls who he rejected because he was arresting an handsome criminal.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_231;Now you know female power!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_231;It is fine to have a male lover. But was there violence?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_231;So you found him handsome too!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_231;He tells you the rumour was started by street orchins who he arrested for pick-pocketing.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_231;Now you know the power of gossip!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_231;It is fine to have a male lover. But was there coercion?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_231;Again these boys!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_232;"No elder teacher!" He replies. "I did neither.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_232;I believe you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_232;Your reputation suggests elsewise.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_232;I do not believe you..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_233;"No elder teacher!" He replies. "I did not rape.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_233;I believe you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_233;Your reputation suggests elsewise.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_233;I do not believe you..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_233;The crime here is your homosexuality..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_234;"Yes elder teacher!" He replies. "Us, the flowering knights, all are involved.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_234;I believe you are going to remain here, until someone wants you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_234;I am going to castrate you as an example.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_234;Oh heavens.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_234;I am going to let you off.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_235;"Kill me now!" He replies. You waver and before you can do anything he stabs himself in the chest with a dagger.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_235;Physician!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_235;Leave him to bleed in his cell.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_235;You robbed me of a rare pleasure.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_236;When [From.GetFirstName] recovers he asks why he is not in jail;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_236;You have suffered enough.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_236;Good question.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_236;I will fine you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_237;Your comrade in the Hwarang likes to put perfume on his body. He claims it makes him successful.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_237;Appearance is wealth!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_237;You girl.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_237;Flowering as in knowledge dummy!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_238;Your comrade in the Hwarang likes to wear make up. He claims it makes him attractive.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_238;Appearance is wealth!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_238;I feel sick.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_238;Flowering as in knowledge dummy!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_239;The grandmaster appears for a suprise inspection. You stop playing polo and line up according to rank. He notices you and asks you a question: When taking a life should you do it plain sight or in the shadows?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_239;Of course in plain sight!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_239;Discretion is best.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_240;All you lads are up early because your Wonhwa is coming to check on you. You clear up your dormitary as [hwarang_friend_two.GetFirstName] desperately washes the rice pot. You've never seen her, but some say she is most fair.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_240;Hurry!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_240.1;The morning is cold and wet but your beating hearts stir as her carriage arrives and a lady steps out. She is very wrinkled and scarred, a few boys make disapointed comments. "Hwarang!", she announces. "Ye" you boom, looking to the grass. "It is my pleasure to announce an inter-chapter fighting competition, held in a weeks time. You should prepare for yourself and your comrades.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_240.1;Hurray!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_241;You are prepared for the fight of your life. The winner is the boy who can take down the most boys, with an extra point for the last man standing. [Liege.GetTitle] watches eagerly as you prepare yourself against your opponent.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_241;I will focus on kicks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_241;I will knock him out.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_241;I will block and sweep.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_241;Arg!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_241.1;Your kick is caught and you're swept to the ground and kicked.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_241.1;Rats.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_241.2;Your kick is fast enough to prevent a block. The boy is sent flying back and gets up winded.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_241.2;Let's go!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_241.3;Your kick is not fast enough and is blocked. [pighter_one.GetFirstName] tries to sweep you but fails.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_241.3;Meh.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_241.4;Your kick strikes [pighter_one.GetFirstName]. He seemed to retaliate but couldn't finish;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_241.4;Ha.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_242.1;Your punch is blocked and you're swept to the ground like a rattlesnake. You feel a punch in your ribcage as you leap up.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_242.1;Rats.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_242.2;Your lightning punch smashes against him before he can put up his block.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_242.2;Let's go!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_242.3;Your punch is not swift and is averted. [pighter_one.GetFirstName] tries to sweep you but fails.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_242.3;Meh.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_242.4;Your punch strikes [pighter_one.GetFirstName]. He seemed to try a punch but couldn't finish.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_242.4;Ha.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.1;Your opponent kicks, but you catch the leg and sweep the boy to the ground. You have the next move.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.1;Attempt a stomp;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.1;Attempt a punch;;;;;;;;;;;;;x;;;;;;;;;;;;
