#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_MNM_9606;A proud [relic_hunter.GetTitledFirstName] enters your throne room, a huge weapon on [relic_hunter.GetHerHis] shoulder. [relic_hunter.GetSheHeCap] bows, and when [relic_hunter.GetSheHe] holds out the weapon you see it is a huge two-handed axe, the head of which is crafted out of stone... 'My search has been long and difficult,' your [relic_hunter.GetJobTitle] says, 'but what I bring you can be no other than the axe wielded by Perkunas himself!'\n\nYou take the axe and inspect it. It does indeed bear a striking resemblance to the description you've heard of it, from legend. It feels heavy and powerful in your hands, and though it might not be the perfect weapon in combat you definitely exude an air of authority around you while you wield it...\n\nYour [relic_hunter.GetJobTitle], at least, seems impressed, as [relic_hunter.GetSheHe] waits for you to speak.;[relic_hunter.Get_Le_TitledFirstName] entre fièrement dans votre salle du trône, une énorme arme sur son épaule. [relic_hunter.GetIlElleCap] incline la tête, et lorsqu'[relic_hunter.GetIlElle] vous la tend, vous voyez qu'il s'agit d'une énorme hache à deux mains dont la tête est faite en pierre... « Ma recherche a été longue et difficile, mais ce que je vous apporte ne peut être autre que la hache maniée par Perkunas lui-même ! » vous dit votre [relic_hunter.GetJobTitle]\n\nVous prenez la hache et l'inspectez. Elle a en effet une ressemblance frappante avec la description dont vous avez entendu à propos de la légende. Elle a l'air lourde et puissante dans vos mains, et bien que ce ne soit pas l'arme parfaite pour le combat, vous exsudez un air d'autorité lorsque vous la maniez... \n\nVotre [relic_hunter.GetJobTitle], au moins, semble impressionné, puisqu'[relic_hunter.GetIlElle] vous attend pour parler.;Voller Stolz betritt [relic_hunter.GetTitledFirstName] den Thronsaal, eine riesige Waffe geschultert. [relic_hunter.GetSheHeCap] verbeugt sich, und als [relic_hunter.GetSheHe] Euch die Waffe entgegenstreckt, stellt Ihr fest, dass es sich um eine riesige Zweihandaxt handelt, deren Blatt aus Stein ist. "Meine Suche war lang und schwierig", sagt Euer [relic_hunter.GetJobTitle], "aber was ich Euch überreiche, ist nichts anderes als die Axt, die einst Perkunas gehörte!"\n\nIhr nehmt die Axt entgegen und inspiziert sie. In der Tat besteht eine frappierende Übereinstimmung mit der Beschreibung, die Ihr aus den Legenden kennt. Sie fühlt sich schwer und mächtig an, und auch wenn sie vielleicht nicht die beste Waffe für den Kampf ist, so habt Ihr doch das deutliche Gefühl, dass Ihr von einer Aura der Autorität umgeben seid, sobald Ihr sie führt ...\n\nEuer [relic_hunter.GetJobTitle] jedenfalls wirkt beeindruckt und wartet darauf, dass Ihr sprecht.;;"[relic_hunter.GetTitledFirstName] entra con aire orgulloso en tu sala del trono y con un arma enorme sobre el hombro. Se inclina y cuando extiende el arma, ves que se trata de una enorme hacha de dos manos, cuya cabeza está hecha de piedra. "Mi búsqueda ha sido larga y difícil", dice tu [relic_hunter.GetJobTitle], "¡pero lo que os traigo no es sino el hacha empuñada por el mismo Perkunas!".\n\nTomas el hacha y la inspeccionas. De hecho, tiene un sorprendente parecido con la descripción que habías oído de ella en la leyenda. Es pesada y transmite una sensación de poder y, aunque puede que no sea el arma perfecta en combate, no hay duda de que exudas un aire de autoridad a tu alrededor mientras la empuñas. \n\nA tu [relic_hunter.GetJobTitle], al menos, parece impresionarle. Mientras tanto, espera a que hables.";;;;;;;;;x
EVTDESC_MNM_9607;Paired with a brief, but heavy downpour, a drenched [relic_hunter.GetTitledFirstName] returns from [relic_hunter.GetHerHis] lengthy travels. Once in your presence, [relic_hunter.GetSheHe] produces a small box, and opens it to reveal a beautiful, strange stone. With a broad smile [relic_hunter.GetSheHe] hands it to you. 'This... This stone is the Rain Stone... The Yada Tashy. It must be! Rain has followed our every step...'\n\nYou hold the stone in your hand, and ponder the earlier downpour's sudden onset. It makes sense! And with this stone, your lands' crops are all but assured to grow well. Other than the obvious benefit in food production, this should also make you more popular among your subjects.\n\nThe [relic_hunter.GetManWoman] who made it possible smiles at your elation, waiting patiently...;Après une courte mais abondante averse, [relic_hunter.Get_le_TitledFirstName], trempé[relic_hunter.Get_E], revient de ses longs voyages. Une fois en votre présence, [relic_hunter.GetIlElle] sort une petite boîte, et l'ouvre pour révéler une étrange et belle pierre. Avec un large sourire, [relic_hunter.GetIlElle] vous la donne. « Cette... cette pierre est la Pierre de la Pluie... L'Yada Tashy. Ce ne peut être que ça ! La pluie a suivi toutes nos étapes... »\n\nVous tenez la pierre dans votre main, et réfléchissez à l'apparition soudaine de la première averse. Ça a du sens ! Et avec cette pierre, les récoltes dans vos terres sont toutes assurées d'être abondantes. En dehors de l'avantage évident de la production alimentaire, cela devrait également vous rendre plus populaire parmi vos sujets.\n\n[relic_hunter.GetLLaCap][relic_hunter.GetManWoman] qui a rendu cela possible sourit devant votre exaltation, et attend patiemment...;Zusammen mit einem kurzen, aber heftigen Platzregen kehrt [relic_hunter.Geteineine] durchnässte[relic_hunter.GetrMale] [relic_hunter.GetTitledFirstName] von [relic_hunter.GetHerHis]er langen Reise zurück. Als ihr euch wiederseht, präsentiert [relic_hunter.GetSheHe] Euch ein kleines Kästchen, in dem sich ein schöner, seltsamer Stein befindet. Mit einem breiten Grinsen überreicht [relic_hunter.GetSheHe] ihn Euch. "Dies ... Dieser Stein ist der Regenstein, genannt Yada Tashy. Er muss es sein! Regen begleitet jeden meiner Schritte ..."\n\nIhr nehmt den Stein entgegen und denkt darüber nach, wie plötzlich der Regen vorhin einsetzte. Es würde durchaus Sinn machen! Und mit diesem Stein werden die Pflanzen auf den Feldern mit Sicherheit gut wachsen. Neben der Verbesserung der Nahrungsmittelsituation dürfte auch Eure Popularität bei der Bevölkerung steigen.\n\nDer Überbringer des Steins derweil lächelt ob Eurer Begeisterung und wartet geduldig ab ...;;"Junto con un aguacero breve, pero copioso, [relic_hunter.GetTitledFirstName] regresa chorreando de su largo viaje. Una vez ante ti, saca una pequeña caja, y la abre para revelar una piedra hermosa y extraña. Con una amplia sonrisa, te la entrega. "Esta piedra es la Piedra de la Lluvia... La Yada Tashy. ¡Tiene que serlo! La lluvia ha seguido cada uno de nuestros pasos".\n\nSostienes la piedra en la mano y reflexionas sobre el comienzo repentino del aguacero. ¡Tiene sentido! Y con esta piedra, las cosechas de tus tierras es casi seguro que crecerán bien. Aparte del obvio beneficio en la producción de alimentos, esto también debería volverte más popular entre tus súbditos.\n\nLa persona que lo ha hecho posible sonríe al ver tu júbilo, esperando pacientemente.";;;;;;;;;x
EVTDESC_MNM_9804;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find a powerful artifact. Holding a small metal box, your [relic_hunter.GetJobTitle] appears before you and, bowing, offers it to you. 'My [Root.GetLordLady], I have searched far and wide, and have found you the bones of Saint Peter, himself!'\n\nOpening the box to sate your curiosity, you indeed find the aged bones and skull of a man, packed in the small space of the container. Properly protected from the elements, it is likely that they will continue to survive for a long time to come. And so long that they do, they will be sure to improve the Christian world's disposition towards you.\n\nSeemingly expecting for you to speak, [relic_hunter.GetFirstName] waits patiently before you.;[relic_hunter.Get_Le_TitledFirstName] est enfin rentré[relic_hunter.Get_E] de sa quête visant à trouver un puissant artefact. Tenant une petite boîte en métal, votre [relic_hunter.GetJobTitle] se tient devant vous et, s'inclinant, vous la tend. « M[Root.GetOnA] [Root.GetLordLady], j'ai cherché au-delà des frontières et j'ai trouvé les os de saint Pierre ! »\n\nOuvrant la boîte pour assouvir votre curiosité, vous trouvez en effet les os vieillis et le crâne d'un homme. Bien protégés, il est probable qu'ils vont continuer à se conserver pendant une longue période. Et tant qu'ils le seront, ils amélioreront l'inclination du monde chrétien envers vous.\n\nAttendant apparemment que vous parliez, [relic_hunter.GetFirstName] se tient toujours devant vous.;Endlich ist [relic_hunter.GetTitledFirstName] von [relic_hunter.GetHerHis]er Mission, ein mächtiges Artefakt zu finden, zurückgekehrt. Mit einer Verbeugung präsentiert Euer [relic_hunter.GetJobTitle] Euch ein kleines Metallkästchen. "M[Root.Geteineine] [Root.GetLordLady], ich habe überall gesucht, in Nah und Fern, und ich bringe Euch die Gebeine des hl. Petrus!"\n\nAls Ihr, um Eure Neugier zu stillen, das Kästchen öffnet, findet Ihr tatsächlich die alten Knochen und den Schädel eines Mannes, die man in dem kleinen Behältnis untergebracht hat. Solcherart vor Witterungseinflüssen geschützt scheint es wahrscheinlich, dass sie noch lange Zeit überdauern werden. Und solange dies der Fall ist, dürfte sich auch die Haltung der gesamten Christenheit Euch gegenüber verbessern.\n\nOffenbar in Erwartung Eurer nächsten Worte seht Ihr [relic_hunter.GetFirstName] geduldig vor Euch warten ...;;"[relic_hunter.GetTitledFirstName] por fin regresa de su búsqueda de un artefacto poderoso. [relic_hunter.GetJobTitle] se presenta ante ti con una cajita metálica y, con una reverencia, te la ofrece. "Mi [Root.GetLordLady], he buscado por todas partes, ¡y he encontrado los huesos del mismísimo san Pedro!".\n\nAl abrir la caja para saciar tu curiosidad, ves que, en efecto, contiene un antiguo esqueleto humano comprimido en el reducido espacio de la caja. Si se protégé correctamente de los elementos, es probable que perdure mucho tiempo. Mientras sea así, no cabe duda de que mejorará la actitud del mundo cristiano hacia ti.\n\n[relic_hunter.GetFirstName] espera pacientemente a que hables.";;;;;;;;;x
EVTDESC_MNM_9805;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] an intriguing piece of clothing. My [relic_hunter.GetJobTitle] gives me a seamless, finely-woven tunic, which [relic_hunter.GetSheHe] claims is none other than the one Jesus wore before his crucifixion!;[relic_hunter.Get_Le_TitledFirstName] a rapporté de ses voyages un vêtement intrigant. Votre [relic_hunter.GetJobTitle] vous donne une tunique finement tissée, qui ne serait autre que celle que Jésus portait avant sa crucifixion !;Bei [relic_hunter.GetHerHis]er Rückkehr hat [relic_hunter.GetTitledFirstName] mir ein faszinierendes Kleidungsstück mitgebracht. Bei der nahtlosen, fein gewebten Tunika handelt es sich [relic_hunter.GetHerHis]er Aussage zufolge um keine andere als jene, die Jesus vor seiner Kreuzigung trug!;;De regreso de su viaje, [relic_hunter.GetTitledFirstName] ha traído consigo una intrigante prenda de ropa. Mi [relic_hunter.GetJobTitle] me entrega una túnica perfecta, finamente tejida, ¡y afirma que es la que Jesús llevaba antes de su crucifixión!;;;;;;;;;x
EVTDESC_MNM_9806;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a small, ornate metal box. Within it lies a old woven crown of a particularly prickly plant... Surely this must be the Crown of Thorns Jesus himself wore on the cross!;[relic_hunter.Get_Le_TitledFirstName] a rapporté de ses voyages une petite boîte métallique ornée. À l'intérieur se trouve une vieille couronne tressée d'une plante particulièrement épineuse... Il s'agit assurément de la couronne d'épines que Jésus portait sur la croix !;Bei [relic_hunter.GetHerHis]er Rückkehr hat [relic_hunter.GetTitledFirstName] mir ein kleines, reich verziertes Kästchen mitgebracht. In seinem Inneren befindet sich eine alte, geflochtene Krone aus den Fasern einer besonderen Pflanze ... Sicherlich muss es sich dabei um die Dornenkrone handeln, die Jesus bei seiner Kreuzigung trug!;;De vuelta de su viaje, [relic_hunter.GetTitledFirstName] ha traído consigo una caja de metal pequeña y adornada. Dentro de ella se encuentra una vieja corona entrelazada con una planta particularmente espinosa. ¡Esta debe de ser la corona de espinas que el mismísimo Jesús llevó en la cruz!;;;;;;;;;x
EVTDESC_MNM_9807;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a small box, within which lies a single, large, old-looking nail. My [relic_hunter.GetJobTitle] ensures me that this is an ancient fragment of the True Cross! This will surely improve my standing in the Christian world.;[relic_hunter.Get_Le_TitledFirstName] est de retour, apportant une petite boîte, dans laquelle se trouve un grand clou, apparemment ancien. Votre [relic_hunter.GetJobTitle] vous assure que c'est un morceau de la Vraie Croix ! Cela va certainement améliorer votre notabilité dans le monde chrétien.;[relic_hunter.GetTitledFirstName] ist zurück und führt eine kleine Kiste mit sich, in der sich ein einzelner, großer, altertümlich wirkender Nagel befindet. Mein [relic_hunter.GetJobTitle] versichert mir, dass es sich dabei um ein antikes Fragment des Heiligen Kreuzes handelt! Mit Sicherheit wird dies meinen Status in der christlichen Welt verbessern.;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo una cajita que contiene un clavo grande y antiguo. ¡Mi [relic_hunter.GetJobTitle] me asegura que este es un viejo fragmento de la santa cruz! Esto seguramente mejore mi reputación entre los cristianos.;;;;;;;;;x
EVTDESC_MNM_9808;[relic_hunter.GetTitledFirstName] has returned carrying a small box. Inside it I find a small piece of preserved skin, which my [relic_hunter.GetJobTitle] ensures is none other but the prepuce of Jesus himself!;[relic_hunter.Get_Le_TitledFirstName] est de retour, apportant une petite boîte. À l'intérieur, vous trouvez un petit morceau de peau conservé, et votre [relic_hunter.GetJobTitle] assure que c'est le prépuce de Jésus lui-même !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und führt ein kleines Kästchen mit sich. Im Inneren finde ich ein kleines Stück konservierte Haut, bei der es sich, wie mein [relic_hunter.GetJobTitle] mir versichert, um nichts anderes als die Vorhaut Jesu handelt!;;[relic_hunter.GetTitledFirstName] ha regresado con una pequeña caja. En su interior encuentro un pequeño trozo de piel conservada, ¡que mi [relic_hunter.GetJobTitle] asegura es el prepucio del mismísimo Jesús!;;;;;;;;;x
EVTDESC_MNM_9809;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a small box containing a single fingerbone. [relic_hunter.GetSheHeCap] ensures me that it belonged to a saint, and that therefore it is most prestigious to possess it.;M[relic_hunter.Get_on_JobTitle] [relic_hunter.GetFirstName] est enfin revenu de ses voyages, apportant une petite boîte contenant un simple doigt. [relic_hunter.GetIlElleCap] vous assure qu'il a appartenu à un saint, et que par conséquent c'est très prestigieux de le posséder.;[relic_hunter.GetTitledFirstName] ist endlich von [relic_hunter.GetHerHis]en Reisen zurückgekehrt und hat mir ein kleines Kästchen mitgebracht, in dem sich ein einzelner Fingerknochen befindet. Wie [relic_hunter.GetSheHe] mir versichert, stammt dieser von einem Heiligen, was den Besitz des Knochens um so prestigeträchtiger macht.;;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] por fin ha regresado de su viaje, y ha traído consigo una pequeña caja que contiene un dedo. Me asegura que perteneció a un santo y que, por tanto, poseerlo otorga mucho prestigio.;;;;;;;;;x
EVTDESC_MNM_9810;[relic_hunter.GetTitledFirstName] has returned, bearing a seemingly ordinary shepherd's staff. Holding it delicately, and clearly treating the simple object with devout respect, your [relic_hunter.GetJobTitle] hands it to you. 'I have found you the staff held by Moses, which split the Red Sea and produced water from naught but rock.'\n\nIndeed, once you hold it is not hard to recognize it for the remarkable object that it is. Created by God Himself on the Sixth Day of Creation, he who holds it is sure to have God's favor!\n\nSmiling as [relic_hunter.GetSheHe] sees the realization of the staff's potential power creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;[relic_hunter.Get_Le_TitledFirstName] est de retour, apportant un bâton de berger apparemment ordinaire. En le tenant délicatement et en traitant clairement cet objet simple avec respect, votre [relic_hunter.GetJobTitle] vous le remet. « Je vous ai trouvé le bâton détenu par Moïse, qui a divisé la mer Rouge et produit de l'eau à partir de rien d'autre que de la roche. »\n\nEn effet, une fois que vous le tenez, ce n'est pas difficile de reconnaître que c'est un objet remarquable. Créé par Dieu lui-même au sixième jour de la Création, celui qui le tient est sûr d'avoir les faveurs de Dieu !\n\nSouriant en voyant sur votre visage l'emprise du pouvoir potentiel accordé par le bâton, [relic_hunter.GetFirstName] attend patiemment que vous parliez.;[relic_hunter.GetTitledFirstName] ist zurückgekehrt, zusammen mit einem augenscheinlich ganz gewöhnlichen Hirtenstab. Mit großer Vorsicht und offenbar auch mit frommer Scheu überreicht Euch Euer [relic_hunter.GetJobTitle] den Stab. "Ich bringe Euch den Stab Mose, mit dem er das Rote Meer teilte und mit dem er Wasser aus dem Fels entspringen ließ."\n\nIn der Tat, sobald Ihr den Stab berührt, wird Euch klar, wie bemerkenswert dieser Gegenstand ist. Gott hat ihn am sechsten Tage der Schöpfung geschaffen! Wer diesen Stab hält, dem ist Gottes Gunst gewiss. \n\n[relic_hunter.GetFirstName] lächelt, als [relic_hunter.GetSheHe] erkennt, dass Ihr allmählich erfasst, welch enorme Macht dieser Stab potenziell haben könnte, und wartet geduldig darauf, dass Ihr sprecht.;;"[relic_hunter.GetTitledFirstName] ha vuelto y ha traído consigo un cayado aparentemente normal. Sosteniéndolo con delicadeza, y tratando el objeto con respeto devoto, tu [relic_hunter.GetJobTitle] te lo entrega. "Te he traído la vara de Moisés que dividió el mar Rojo y que hizo brotar agua de la roca".\n\nEn efecto, una vez se tiene entre las manos, no es difícil reconocerlo como el extraordinario objeto que es. Creado por Dios mismo en el sexto día de la creación, ¡el que lo posea tiene asegurado su favor!\n\nMientras en tu expresión se refleja tu comprensión por el poder de este objeto, [relic_hunter.GetFirstName] sonríe y espera pacientemente a que hables.";;;;;;;;;x
EVTDESC_MNM_9811;Followed by one of [relic_hunter.GetHerHis] men, who carefully carries a beautiful harp, [relic_hunter.GetTitledFirstName] returns from [relic_hunter.GetHerHis] long search. With a broad smile, [relic_hunter.GetSheHe] gives a sign for the man to hand you the instrument.\n\n'What you hold in your hands, my [Root.GetLordLady], is what I have determined to be the actual harp played by King David, himself.' Running your fingers over the strings, the sound is almost divine! To have a talented musician play this instrument would undoubtedly put even the most cantankerous of visitors in a good mood.\n\nYou highly doubt it would work on [relic_hunter.GetFirstName] if you made [relic_hunter.GetHerHim] leave without a reward, though...;[relic_hunter.Get_Le_TitledFirstName] revient de ses longues recherches, suivi[relic_hunter.Get_E] par un de ses hommes qui porte soigneusement une belle harpe. Avec un large sourire, [relic_hunter.GetIlElle] fait signe à l'homme de vous remettre l'instrument.\n\n« Ce que vous tenez dans vos mains, m[Root.GetOnA] [Root.GetLordLady], c'est ce que j'ai déterminé être la véritable harpe du roi David. Passez les doigts sur les cordes, le son est presque divin ! Avoir un musicien talentueux jouant de cet instrument mettrait sans aucun doute les visiteurs les plus irascibles de bonne humeur.\n\nVous doutez fortement qu'il fonctionne sur [relic_hunter.GetFirstName] pour [relic_hunter.GetLeLa] faire partir sans recevoir de récompense...;Gefolgt von einem Teilnehmer der Expedition, der eine schöne Harfe trägt, kehrt [relic_hunter.GetTitledFirstName] von [relic_hunter.GetHerHis]er langen Suche zurück. Mit einem breiten Grinsen gibt [relic_hunter.GetSheHe] das Signal, Euch die Harfe zu überreichen.\n\n"Was Ihr dort in den Händen haltet, [Root.GetLordLady], ist meiner Evaluierung zufolge tatsächlich die Harfe, die König David persönlich einst spielte." Als Ihr mit den Fingern über die Saiten streicht, ertönen Klänge, die beinahe göttlich sind! Wenn ein talentierter Musiker auf dieser Harfe spielen würde, würde zweifelsohne selbst der streitsüchtigste Besucher in eine gute Stimmung versetzt.\n\nOb es allerdings auch bei [relic_hunter.GetFirstName] wirken würde, falls Ihr [relic_hunter.GetHerHim] ohne Belohnung nach Hause schickt, das möchtet Ihr durchaus bezweifeln ...;;"Junto con uno de sus hombres, que lleva una hermosa arpa con gran diligencia, [relic_hunter.GetTitledFirstName] vuelve de su larga búsqueda. Con una amplia sonrisa, hace una señal al hombre para que te entregue el instrumento.\n\n"Lo que tienes en las manos, mi [Root.GetLordLady], es el arpa real que tocaba el mismo rey David". ¡Al pasar los dedos sobre las cuerdas, el sonido es casi divino! Tener a un músico talentoso tocando este instrumento pondrá sin duda de buen humor hasta al más irascible de tus visitantes.\n\nAunque dudas mucho de que funcione con [relic_hunter.GetFirstName] si le hicieras marcharse sin una recompensa...";;;;;;;;;x
EVTDESC_MNM_9814;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a small jewelry box within which lies a small, engraved, brass and iron signet ring. Its seal, I discover, is a Star of David, and my [relic_hunter.GetJobTitle] says that all signs point towards this being the seal of King Solomon, himself!;À son retour, [relic_hunter.Get_le_TitledFirstName] vous tend une petite boîte à bijoux à l'intérieur de laquelle se trouve une petite chevalière en cuivre et en fer forgé. Son sceau est une étoile de David, et votre [relic_hunter.GetJobTitle] vous dit que tous les signes indiquent que c'est le sceau du roi Salomon lui-même !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] eine kleine Schmuckschatulle, in der sich ein kleiner, gravierter Siegelring aus Eisen und Bronze befindet. Sein Siegel, so stelle ich fest, zeigt den Davidstern, und wie mein [relic_hunter.GetJobTitle] sagt, deutet alles darauf hin, dass es sich hierbei um das Siegel von König Salomon selbst handelt.;;A su regreso, [relic_hunter.GetTitledFirstName] me entrega un pequeño joyero que contiene un anillo pequeño grabado de latón y hierro. En el sello descubro una estrella de David, ¡y mi [relic_hunter.GetJobTitle] dice que todos los indicios apuntan a que este es el sello del mismísimo rey Salomón!;;;;;;;;;x
EVTDESC_MNM_9815;The voices that have plagued me recently have begun to recede. Those who are close to me have told me they thought me possessed by a demon of sorts... But no more! What little voices remain seem to disappear whenever I clutch Solomon's ring. Perhaps it truly does hold power over demons?;Les voix qui m'ont hanté[Root.Get_E] récemment ont commencé à s'éloigner. Ceux qui sont proches de moi m'ont dit qu'ils me pensaient possédé[Root.Get_E] par un démon... et rien d'autre ! Les voix semblent disparaître chaque fois que je serre l'anneau de Salomon. Peut-être accorde-t-il vraiment un pouvoir sur les démons ?;Die Stimmen, die mich in letzter Zeit quälten, sind weniger geworden. Mein näheres Umfeld sagte, dass man sich fragte, ob ich von einer Art Dämon besessen sei ... aber das ist nun vorbei! Die leisen Stimmen, die noch zu hören sind, scheinen zu verschwinden, sobald ich Salomons Ring umklammere. Kann es sein, dass er wirklich Macht über Dämonen hat?;;Las voces que me han atormentado últimamente han comenzado a desaparecer. Los que me rodean me han dicho que creían que me habría poseído un demonio... ¡Pero ya no! Las voces parecen desaparecer cuando agarro el anillo de Salomón. Quizá sea verdad que tenga poder sobre los demonios...;;;;;;;;;x
EVTDESC_MNM_9816;Since I possess the Blessed Mantle, it would certainly be possible to instill a portion of the Mantle's power into drinkable form. This could be done through a ritual involving soaking the garment in an infusion of rose water, and catching the water that is wrung from it in bottles. To do it right, the ritual would have to be quite expensive, however...;Puisque je possède le manteau béni, il serait certainement possible d'instiller une partie de la puissance du manteau en forme potable. Cela pourrait se faire par un rituel impliquant le trempage du vêtement dans une infusion d'eau de rose, et la conservation de cette eau dans des bouteilles. Cependant, pour qu'il soit réussi, le rituel devrait être assez cher...;Als Besitzer des Mantels des Propheten könnte ich sicherlich einen Teil seiner Kraft in eine trinkbare Form bringen. Dies könnte gelingen, indem man den Mantel mit Rosenwasser tränkt, ihn auswringt und das austretende Wasser in Flaschen sammelt. Die richtige Ausführung eines solchen Rituals allerdings dürfte ziemlich teuer werden ...;;Puesto que poseo el manto bendito, sería posible infundir una parte del poder del manto en agua. Esto podría hacerse mediante un ritual que requiere empapar la prenda en una infusión de agua de rosas y meter el agua que se extraiga de él en frascos. Para hacerlo bien, el ritual tendría que ser bastante caro, pero...;;;;;;;;;x
EVTDESC_MNM_9820;Having returned from [relic_hunter.GetHerHis] artifact hunt, [relic_hunter.GetTitledFirstName] hands you a small ebony box. Within it, you find a crystal-encased, ivory-bordered seal.\n\n'This is the seal used by the Prophet Muhammad', your [relic_hunter.GetJobTitle] says as you inspect the beautiful object. 'It must be, for it matches all depictions we have of the seal used on Muhammad's letters.' Not only will the Muslim world now surely look up to you, but you can henceforth also claim to write with the authority of Muhammad, himself!\n\nYour [relic_hunter.GetFirstName] waits as you gaze at the seal, clearly expecting a reward...;De retour de ses recherches sur un artefact, [relic_hunter.Get_le_TitledFirstName] vous remet une petite boîte en ébène. Vous y trouvez un sceau enchâssé dans un socle en cristal et bordé d'ivoire.\n\n« Il s'agit du sceau utilisé par le Prophète Mahomet », vous dit votre [relic_hunter.GetJobTitle] alors que vous inspectez le bel objet. « Cela ne peut être que ça, car il correspond aux empreintes que nous avons du sceau utilisé sur les lettres de Mahomet. Non seulement le monde musulman va vous admirer, mais vous pouvez désormais aussi écrire avec l'autorité de Mahomet lui-même !\n\nAlors que vous regardez le sceau, votre [relic_hunter.GetFirstName] attend clairement une récompense...;[relic_hunter.GetTitledFirstName] überreicht Euch nach der Rückkehr von der Jagd nach Artefakten eine kleine schwarze Kiste. Darin befindet sich ein kristallgefasstes Siegel mit einem Rahmen aus Elfenbein.\n\n"Das ist das Siegel, das vom Propheten Mohammed verwendet wurde", sagt [relic_hunter.GetJobTitle], als Ihr den hübschen Gegenstand inspiziert. "Es kann keinen Zweifel geben, denn es passt zu allen Darstellungen, die wir von dem Siegel, das auf den Briefen des Propheten verwendet wurde, haben." Nicht nur dass die muslimische Welt nun zu Euch aufsehen wird ... in Zukunft könnt Ihr Briefe in Anlehnung an die Autorität von Mohammed verfassen!\n\nEuer [relic_hunter.GetFirstName] wartet, als Ihr das Siegel betrachtet, und erwartet ganz offenkundig eine Belohnung ...;;"De vuelta de su caza de tesoros, [relic_hunter.GetTitledFirstName] te entrega una pequeña caja de ébano. En su interior se encuentra un sello de marfil revestido de cristal. \n\n"Este es el sello usado por el profeta Mahoma", dice tu [relic_hunter.GetJobTitle] mientras inspeccionas el hermoso objeto. "Debe de serlo, porque coincide con todas las descripciones que tenemos del sello usado en las cartas de Mahoma". Ahora, no solo el mundo musulmán te respetará, sino que también podrás afirmar que escribes con la autoridad del mismísimo Mahoma!\n\nTu [relic_hunter.GetFirstName] espera mientras contemplas el sello, claramente esperando una recompensa...";;;;;;;;;x
