#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_KO_061;Announce to the people they have the right to write.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_062;Consulting a growing staff you fashion an alphabet like you've never seen before. There is no need for memorising strange letter combinations like 'B-ae-k-j-e' as with the visible rules your people can write it in one or two letters if they wish. How it is said, it is written. For the first time you print the word for "I".;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_062;Announce to the people they could learn this alphabet in a week. If stupid.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_062;Oops I left out "f" and "v" sounds!.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_063;Your delegation has returned. They went into deepest Mongolia, met with Nestorians and even met a Greek on their return trip. They thank you for the bribes for saving their lives.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_063;Those Mongolian scripts look grand. I'd rather be Khan than Han.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_063;Do you think you could get the Christians to make us an alphabet?;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_KO_063;What a waste of time.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_064;Making an alphabet borders that fragile space between insanity and genius.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_064;I'll create my own language.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_064;Create a secret language.;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_KO_064;The research began with a delegation south but quickly metamorphed into uncovering Christian missionary documents. These Nestorian letters seem really helpful to represent constanent sounds.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_064;But would anyone use it.;;;;;;;;;;;;;x;;;;;;;;;;;;


EVTDESC_KO_069;You plan to create a pink bow and arrow for sweet ___________. Teaching life skills is important to get her more worldly.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;Right through the heart!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;No! No! Let's Reconsider.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You finish your archery set and hail her while you are visiting a temple. You offer her the bow and arrows and she asks you for lessons;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;Life lessons!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You are visiting a Buddhist monk for some advice when you meet __________. He offers you a bow and arrows. But you don't know what to do with it!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;Ask him for lessons!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;It's not my style!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You finish your archery set and set off for the shrine she visits. By chance you meet her and offer her the completed set. She blinks and says it is not to her style;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;She is feisty!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;I tire of this!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You Give her first lesson with your arms around her half the time. You stress breath control and encourage her to change her targets.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;One week to go!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;Heart pounding _________ gives you your first archery lesson. You feel secure on his stable chest as he helps aim the bow. You managed to hit the scarecrow off.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;One week to go!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You Give her first lesson with your arms around her half the time. She seems uncomfortable and doesn't hit any of the targets.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;It could've went worse!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;This bores me!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You meet ______ for a lesson. She looks ravishing and you step back to have a look when she lets loose a shot. Hitting the gardener in the arm by mistake.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;Physican!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;I'll save you!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You didn't mean to hit the gardener by mistake.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;So embarassing.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You didn't mean to hit the gardener by mistake. Fortunately ___________ galently pulled the arrow and wrapped up the bleeding. He made the gardener swear to secretcy ;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;I need to repay him somehow.;;;;;;;;;;;;;x;;;;;;;;;;;;


EVTDESC_KO_070;"It is reported that ___________ is teaching your daughter how to draw a bow and arrow. On my own perogative I've collected extracts from their conversations.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_070;"I thought you're looking for the bulls eye, therefore I want to cut your arrows myself!";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_070;This sounds very practical. I've got to reward him..;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_KO_070;Well if they are only going to draw ...;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_070;She is going on house arrest!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_071;"Your guards drag in _________ who pleads innocent and only wanted to serve the country.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_071;"Your going to jail!";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_071;"You will be of service in the army!";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You meet _______ for her lesson. She hits the first three but is looking distracted. You make your move.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;I have a house nearby [From.GetMilordMilady] it has better targets than here.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;I'm affirmed. Now I can end this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You show _______ your house and where your target is. She responds to your charms and hours later you have both given a few tries.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;I have a house nearby [From.GetMilordMilady] it has better targets that this inside.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_069;I'm affirmed. Now I can end this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_069;You follow ____________ to a house he definately rented. You go inside and see it is rather scarce apart from a floor-bed. He whispers some words and you embrace and you fall on the covers, somewhat earlier than you would've liked, your time together ends.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_069;Oh how I arched!.;;;;;;;;;;;;;x;;;;;;;;;;;;


Chuseok
EVTDESC_KO_075;It is that time of year for Chuseok! Besides the feast I have to arrange the visit to my ancestors graves and catch up with family. Close brothers and sisters might come too. This means gifts!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_075;Anticipation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_076;Dear vassal,\nI hereby invite you to attend my celebration of the feast of Chuseok.\n\nYour Liege,\n[From.GetFullName];M[Root.GetHerHis] ch[Root.GetBoyGirl] vassal[Root.GetNoneE],\nJe vous convie par la présente à participer au festin de Chuseok.\n\nVotre [From.GetLordLady] lige,\n[From.GetFullName];Lieber Vasall,\nhiermit lade ich Euch ein, meiner Feier zum Chuseok beizuwohnen. \n\nEuer Lehnsherr,\n[From.GetFullName];;Querido vasallo:\nPor la presente os invito a acudir a mi celebración del banquete de Chuseok.\n\nVuestro señor,\n[From.GetFullName];;;;;;;;;x
EVTOPTA_KO_076;Of course I shall attend!;J'accepte, bien évidemment !;Natürlich werde ich kommen!;;¡Por supuesto que acudiré!;;;;;;;;;x
EVTOPTB_KO_076;I don't have the time.;Je n'ai pas le temps.;Ich habe keine Zeit.;;No tengo tiempo.;;;;;;;;;x
EVTDESC_KO_077;Your vassal, [From.GetFullName], has refused your invitation to the feast.;Votre vassal [From.GetFullName] a refusé votre invitation au festin.;Euer Vasall [From.GetFullName] hat Eure Einladung zum Fest abgelehnt.;;Tu vasallo, [From.GetFullName], ha rechazado la invitación al banquete.;;;;;;;;;x
EVTOPTA_KO_077;I shall remember this...;Je m'en souviendrai...;Das werde ich mir merken…;;Recordaré esto...;;;;;;;;;x
EVTDESC_KO_078;In the Korean autumn feasts, tradition dictates that you offer a gift to your spouse. You should plan for this and buy something before the feast begins.;En Inde, lors des festins de l'automne, la tradition dit que vous devez offrir un cadeau à votre douce moitié. Faites preuve de prévoyance, achetez quelque chose avant le début du festin.;Die Tradition verlangt, dass Ihr zum Herbstfest Eurem Ehepartner ein Geschenk macht. Ihr solltet dies planen und etwas kaufen, bevor das Fest beginnt.;;En el banquete Indio de otoño, es tradición que ofrezcas un regalo a tu esposa. Deberías planificarte y comprar algo antes de que comience el banquete.;;;;;;;;;x
EVTOPTA_KO_078;A jade necklace would be perfect!;Un collier précieux, ce sera parfait !;Ein juwelenverziertes Halsband wäre perfekt.;;¡Un collar de joyas sería perfecto!;;;;;;;;;x
EVTOPTB_KO_078;Perhaps a small perfume box or something.;Une petite boîte contenant du parfum, ce sera bien assez.;Vielleicht ein wenig Parfum.;;Tal vez un pequeño perfume o algo así.;;;;;;;;;x
EVTOPTC_KO_078;She can do without gifts.;Elle vivra bien sans cadeaux.;Sie kann auch ohne auskommen.;;Puede pasar sin regalos.;;;;;;;;;x
EVTOPTD_KO_078;Let's go market for my lover...;Je préfère dépenser cet argent pour ma maîtresse...;Ich werde stattdessen meiner Geliebten Geld schenken.;;Mejor gastaré el dinero en mi amante...;;;;;;;;;x
EVTOPTE_KO_078;A magnificent steed would please him!;Un magnifique cheval lui ferait plaisir !;Ein großartiges Pferd wird ihm gefallen.;;¡Un magnífico caballo le gustará!;;;;;;;;;x
EVTOPTF_KO_078;A unique patterned cape or something will be enough.;Une belle cape, ce sera bien assez.;Ein schöner Mantel wird genug sein.;;Una bonita capa o algo así bastará.;;;;;;;;;x
EVTOPTG_KO_078;No gifts for him.;Il vivra bien sans cadeaux.;Er kann auch ohne Geschenke auskommen.;;Puede pasar sin regalos.;;;;;;;;;x
EVTOPTH_KO_078;Let's go market for my lover...;Je préfère dépenser cet argent pour mon amant...;Ich werde stattdessen meinem Geliebten Geld schenken.;;Mejor gastaré el dinero en mi amante...;;;;;;;;;x
EVTDESC_KO_079;Chuseok is about giving. You notice the merchants have all overpriced their goods into "sets". You plan to give a gift for your lover;En accord avec la tradition, vous pouvez offrir un cadeau à votre amant ou à votre maîtresse lors du festin de l'automne.;Traditionsgemäß könnt Ihr Eurer Liebschaft ein Geschenk zum Herbstfest machen.;;De acuerdo con la tradición, puedes ofrecer un regalo a tu amante durante el festín de otoño.;;;;;;;;;x
EVTOPTA_KO_079;Buy the Jeju Mango set!;Je vais lui acheter des bijoux très chers.;Ich kaufe Ihr teure Juwelen.;;Le compraré una joya cara.;;;;;;;;;x
EVTOPTB_KO_079;Buy the 4-type cooking oil set.;Une petite boîte contenant du parfum, ce sera bien assez.;Eine wenig Parfum wird ausreichen.;;Una pequeña caja de perfume bastará.;;;;;;;;;x
EVTOPTC_KO_079;She can do without gifts.;Elle vivra bien sans cadeaux.;Sie kann ohne Geschenke auskommen.;;Puede pasar sin regalos.;;;;;;;;;x
EVTOPTD_KO_079;Buy the month supply of extracted ginseng tea set;Je vais lui acheter un magnifique cheval !;Ich kaufe ihm ein großartiges Pferd!;;¡Le compraré un magnífico caballo!;;;;;;;;;x
EVTOPTE_KO_079;"Specially Prepared According to Mu". Smells good.;Cette belle cape sera bien assez.;Dieser schöne Mantel sollte in Ordnung sein.;;Esta bonita capa bastará.;;;;;;;;;x
EVTOPTF_KO_079;He can do without gifts.;Il vivra bien sans cadeaux.;Er kann auch ohne Geschenke auskommen.;;Puede pasar sin regalos.;;;;;;;;;x
EVTDESC_KO_080;At the feast, it's time for the traditional ceremony of gifts...;Au festin, c'est le moment de la cérémonie traditionnelle des cadeaux...;Auf dem Fest wird es Zeit für die Geschenke…;;En el banquete, llega la hora de la tradicional ceremonia de regalos...;;;;;;;;;x
EVTOPTA_KO_080;My wife is overjoyed with the magnificent gift!;Ma femme déborde de joie à la vue de son magnifique cadeau !;Meine Frau ist überglücklich mit ihrem Geschenk.;;¡Mi mujer está entusiasmada con el magnífico regalo!;;;;;;;;;x
EVTOPTB_KO_080;My wife is pleased with her gift.;Ma femme est heureuse de son cadeau.;Meine Frau freut sich über ihr Geschenk.;;A mi mujer le complace su regalo.;;;;;;;;;x
EVTOPTC_KO_080;My wife is upset because I didn't get her anything.;Ma femme n'a eu aucun cadeau, elle est très mécontente.;Meine Frau ist ungehalten, da sie nichts bekam.;;Mi mujer está enfadada porque no le traje nada.;;;;;;;;;x
EVTOPTD_KO_080;My lover is overjoyed with her gift! My wife is not happy, though...;Ma maîtresse déborde de joie à la vue de son cadeau ! Mon épouse, en revanche...;Meine Liebschaft ist überglücklich mit ihrem Geschenk! Meine Frau dagegen weniger…;;¡Mi amante está entusiasmada con su regalo! Pero mi mujer no está muy contenta...;;;;;;;;;x
EVTOPTE_KO_080;My lover is overjoyed with her gift!;Ma maîtresse déborde de joie à la vue de son cadeau !;Meine Liebschaft ist überglücklich mit ihrem Geschenk!;;¡Mi amante está entusiasmada con su regalo!;;;;;;;;;x
EVTOPTF_KO_080;My lover is pleased with her gift. My wife is not happy, though...;Ma maîtresse est heureuse de son cadeau. Mon épouse, en revanche...;Meine Liebschaft freut sich über ihr Geschenk. Meine Frau dagegen weniger…;;A mi amante le complace su regalo. Pero mi mujer no está muy contenta...;;;;;;;;;x
EVTOPTG_KO_080;My lover is pleased with her gift.;Ma maîtresse est heureuse de son cadeau.;Meine Liebschaft freut sich über ihr Geschenk.;;A mi amante le complace su regalo.;;;;;;;;;x
EVTOPTH_KO_080;My lover is disappointed because I didn't get her anything.;Ma maîtresse est déçue, je ne lui ai rien offert.;Meine Liebschaft ist ungehalten, da ich für sie nichts habe.;;Mi amante está decepcionada porque no le traje nada.;;;;;;;;;x
EVTOPTI_KO_080;My husband is overjoyed with the magnificent gift!;Mon mari déborde de joie à la vue de son magnifique cadeau !;Meine Ehemann ist überglücklich mit seinem Geschenk.;;¡Mi marido está entusiasmado con el magnífico regalo!;;;;;;;;;x
EVTOPTJ_KO_080;My husband is pleased with his gift.;Mon mari est heureux de son cadeau.;Mein Ehemann freut sich über das Geschenk.;;A mi marido le complace su regalo.;;;;;;;;;x
EVTOPTK_KO_080;My husband is upset because I didn't get him anything.;Mon mari n'a eu aucun cadeau, il est très mécontent.;Mein Ehemann ist ungehalten, da er nichts bekam.;;Mi marido está molesto porque no le traje nada.;;;;;;;;;x
EVTOPTL_KO_080;My lover is overjoyed with his gift! But my husband isn't happy...;Mon amant déborde de joie à la vue de son cadeau ! Mon mari, en revanche...;Mein Liebhaber ist überglücklich mit seinem Geschenk. Meine Ehemann weniger…;;¡Mi amante está entusiasmado con su regalo! Pero mi marido no está contento...;;;;;;;;;x
EVTOPTM_KO_080;My lover is overjoyed with his gift!;Mon amant déborde de joie à la vue de son cadeau !;Mein Liebhaber ist überglücklich mit seinem Geschenk. ;;¡Mi amante está entusiasmado con su regalo!;;;;;;;;;x
EVTOPTN_KO_080;My lover is pleased with his gift. But my husband isn't happy...;Mon amant est heureux de son cadeau. Mon mari, en revanche...;Mein Liebhaber freut sich über sein Geschenk. Mein Ehemann dagegen weniger…;;A mi amante le complace su regalo. ¡Mi amante está entusiasmado con su regalo! Pero mi marido no está contento...;;;;;;;;;x
EVTOPTO_KO_080;My lover is pleased with his gift.;Mon amant est heureux de son cadeau.;Mein Liebhaber freut sich über SeinGeschenk. ;;A mi amante le complace su regalo.;;;;;;;;;x
EVTOPTP_KO_080;My lover is disappointed because I didn't get him anything.;Mon amant est déçu, je ne lui ai rien offert.;Mein Liebhaber ist ungehalten, da ich ihm nichts besorgt habe.;;Mi amante está decepcionado porque no le traje nada.;;;;;;;;;x
EVTDESC_KO_081;The castle is decorated with flowers and colorful tapestries, carpets and ribbons. All the guests have arrived, there is a bustle of people all eager and full of festive spirit. It's time for the feast to begin!;Le château est décoré de fleurs, de tentures, de tapis et de rubans de toutes les couleurs. Tous les invités sont là. Quelle belle foule de gens joyeux et remplis d'un esprit festif ! C'est l'heure, que le festin commence !;Die Burg ist mit Blumen und bunten Tapeten, Teppichen und Schleifen geschmückt. Alle Gäste sind angekommen, ein wahres Gewühl von Menschen voller Freude und Festgeist. Es ist Zeit, die Feier beginnen zu lassen!;;El castillo está decorado con flores, coloridos tapetes, alfombras y lazos. Los invitados han llegado, hay bullicio de gente impaciente y con espíritu festivo. ¡Es hora de que comience el banquete!;;;;;;;;;x
EVTOPTA_KO_081;Welcome, all!;Soyez tous les bienvenus !;Seid Willkommen!;;¡Bienvenidos todos!;;;;;;;;;x
EVTDESC_KO_082;Cheosok is over, but it was all to the highest standard. Your guests make their way home and you gaze over the balcony, pleased at how things turned out.;Le festin est terminé. C'était fabuleux ! Alors que les invités rentrent chez eux, vous vous asseyez, un sourire aux lèvres. Les choses se sont très bien déroulées.;Die Feier ist vorbei, es war ein fantastisches Fest. Als die Gäste aufbrechen, ruht Ihr Euch aus und lächelt, zufrieden mit dem Ausgang.;;El banquete ha terminado, pero fue fantástico. Mientras los invitados se marchan te sientas y te sonríes a ti mismo complacido de cómo han ido las cosas.;;;;;;;;;x
EVTOPTA_KO_082;I should do this again next year!;Je ferai la même chose l'année prochaine !;Ich sollte das nächstes Jahr erneut machen!;;¡Debería repetirlo el año que viene!;;;;;;;;;x
EVTDESC_KO_083;The Cheosok celebrations are over, but one incident stings. As the guests make their way home, you sit down and ponder what went wrong.;Le festin est terminé, mais tout ne s'est pas déroulé comme prévu. Alors que les invités rentrent chez eux, vous passez en revue les incidents qui se sont produits.;Die Feier ist vorbei, doch lief es nicht ganz wie gehofft. Als die Gäste aufbrechen, ruht Ihr Euch aus und grübelt, was wohl schief ging.;;El banquete ha terminado, pero no ha salido como esperabas. Mientras los invitados se marchan te sientas y te preguntas qué ha salido mal.;;;;;;;;;x
EVTOPTA_KO_083;Maybe next time it will be better.;La prochaine fois sera peut-être meilleure.;Vielleicht wird es nächstes Jahr besser.;;Puede que la próxima vez vaya mejor.;;;;;;;;;x
EVTDESC_KO_084;The Cheosok is over, but it was a fantastic feast. As you make your way home, you think that you'd probably come back next year again if invited.;Le festin est terminé. C'était fabuleux ! Alors que vous reprenez le chemin de la maison, vous pensez qu'en cas d'invitation l'année prochaine, vous accepterez probablement.;Die Feier ist vorbei, es war ein fantastisches Fest. Als Ihr nach Hause aufbrecht, hofft Ihr, nächstes Jahr wiederkommen zu dürfen.;;El banquete ha terminado, pero fue fantástico. Mientras regresas a casa, piensas que probablemente volverás el año que viene si te invitan.;;;;;;;;;x
EVTOPTA_KO_084;I had a great time!;J'ai passé un excellent moment !;Es war eine großartige Zeit!;;¡Lo pasé muy bien!;;;;;;;;;x
EVTDESC_KO_085;The Cheosok is over, but certain unfortunate events prevented you from enjoying it fully. As you make your way home, you ponder the ups and downs of life.;Le festin est terminé mais des évènements malheureux vous ont empêché d'en profiter pleinement. Alors que vous rentrez chez vous, vous méditez sur les hauts et les bas de l'existence.;Die Feier ist vorbei, doch einige unschöne Ereignisse verdarben die Stimmung. Als Ihr nach Hause aufbrecht, grübelt Ihr über die Höhen und Tiefen des Lebens. ;;El banquete ha terminado, pero ciertos acontecimientos desafortunados han impedido que lo disfrutes plenamente. Mientras te diriges a casa reflexionas sobre los altibajos de la vida.;;;;;;;;;x
EVTOPTA_KO_085;Oh well.;C'est la vie...;Nun gut…;;En fin.;;;;;;;;;x
EVTDESC_KO_086;A snake charmer from India is entertaining the guests at the feast. He plays a flute and sings in odd tones to various poisonous snakes that he has brought in a basket. The audience is held captivated by his skills as he seemingly controls the snakes with his voice and his music.;Un charmeur de serpents offre un spectacle aux invités. Il joue de la flûte et chante une étrange mélopée à l'attention des serpents venimeux qu'il a apportés dans un panier. L'audience est captivée par son talent : il semble contrôler les serpents par le son de sa voix et par sa musique.;Ein Schlangenbeschwörer unterhält die Gäste auf dem Fest. Er spielt seine Flöte und singt mit seltsamen Klängen zu einigen Giftschlangen, welche er in einem Korb mitbrachte. Die Zuhörer sind ganz eingenommen von seinen Fähigkeiten, da er scheinbar die Schlangen allein mit seiner Stimme und Musik kontrolliert.;;Un encantador de serpientes entretiene a los invitados del banquete. Toca la flauta y canta en extraños tonos a varias serpientes venenosas que ha traído en una cesta. La audiencia está atónita con sus habilidades pues parece controlar las serpientes con su voz y con su música.;;;;;;;;;x
EVTOPTA_KO_086;Fascinating!;C'est fascinant !;Faszinierend.;;¡Fascinante!;;;;;;;;;x
EVTDESC_KO_087;There is a silence among the revellers as the snake charmer works his magic with the snakes. But suddenly you hear a high shriek, and the snake charmer looks confused - it seems a large cobra has broken free and is slithering across the floor towards the guests!;Les convives observent en silence le charmeur de serpents faire ses tours. Mais un cri perçant déchire l'air et le charmeur de serpents affiche une expression troublée. Il semble qu'un grand cobra ait pris quelques libertés, et le voilà qui traverse la salle en direction des invités !;Die Feiernden schweigen, während der Schlangenbeschwörer seine Magie wirkt. Doch plötzlich hört Ihr einen lauten Schrei und der Beschwörer wirkt verwirrt - es scheint, dass eine große Kobra ausgebrochen ist und auf die Gäste zuschlängelt.;;Hay un silencio entre los asistentes cuando el encantador de serpientes realiza su magia con las serpientes. Pero de repente escuchas un alarido, el encantador de serpientes parece confuso - ¡una gran cobra está libre y rectando por el suelo hacia los invitados!;;;;;;;;;x
EVTOPTA_KO_087;Oh no!;Oh non !;Oh nein!;;¡Oh, no!;;;;;;;;;x
EVTDESC_KO_088;The escaped cobra disappears under the table. There are a few moments of silence, and then a shrill shriek. The cobra has slithered up into the lap of one of the guests, scaring the person half to death! The snake, then quickly disappears out through an open window.;Le cobra en liberté disparaît sous la table. Après quelques moments de silence, un cri perçant retentit. Le cobra s'est glissé sur les genoux d'un invité, qui manque de mourir de peur ! Le serpent disparaît ensuite rapidement par une fenêtre ouverte.;Die entkommene Kobra verschwindet unter dem Tisch. Einige Momente ist alles still, dann ertönt ein lauter Schrei. Die Kobra ist in den Schoß eines Gastes gekrochen und hat ihn zu Tode erschreckt. Dann verschwindet die Schlange schnell durch ein Fenster.;;La cobra fugada desaparece bajo la mesa. Hay unos momentos de silencio, y después un agudo chillido. ¡La cobra se ha arrastrado hasta el regazo de uno de los invitados, dándole un susto de muerte! La serpiente desaparece por una ventana abierta.;;;;;;;;;x
EVTOPTA_KO_088;Back to India with you!;Nous n'embaucherons plus ce charmeur de serpents.;Dieser Schlangenbeschwörer wird nicht wieder auftreten!;;No volveremos a contratar al encantador de serpientes.;;;;;;;;;x
EVTDESC_KO_089;A snake charmer is entertaining the guests at the feast. He plays a flute and sings in odd tones to various poisonous snakes that he has brought in a basket. Then, suddenly you feel something cold and slithery moving in your lap...;Un charmeur de serpents offre un spectacle aux invités. Il joue de la flûte et chante une étrange mélopée à l'attention des serpents venimeux qu'il a apportés dans un panier. Soudain, vous sentez quelque chose de froid et de glissant ramper sur vos genoux...;Ein Schlangenbeschwörer unterhält die Gäste auf dem Fest. Er spielt seine Flöte und singt mit seltsamen Klängen zu einigen Giftschlangen, welche er in einem Korb mitbrachte. Plötzlich fühlt Ihr etwas kaltes und schlüpfriges in Eurem Schoß…;;Un encantador de serpientes entretiene a los invitados del banquete. Toca la flauta y canta en extraños tonos a varias serpientes venenosas que ha traído en una cesta. Entonces, de repente sientes algo frío reptando en tu regazo...;;;;;;;;;x
EVTOPTA_KO_089;Aaargh! A cobra!!;Aaargh ! Un cobra !!;Aaaaah! Eine Kobra!;;¡Aaargh! ¡¡Una cobra!!;;;;;;;;;x
EVTDESC_KO_090;The escaped cobra disappears under the table. There are a few moments of silence, and then a terrified scream. One of the guests is shaking in violent convulsions, with people nearby staring in shock as they realize the snake has bitten their neighbor. As the snake disappears out through an open window, the victim stops shaking and lies still, dead.;Le cobra en liberté disparaît sous la table. Quelques instants de silence, puis un cri de terreur. Un des invités est en proie à de violentes convulsions. Les invités le fixent, figés de peur alors qu'ils comprennent que le serpent vient de mordre l'un des leurs. Alors que le serpent disparaît par une fenêtre ouverte, la victime cesse de trembler et s'effondre, sans vie.;Die entkommene Kobra verschwindet unter dem Tisch. Einige Momente ist alles still, dann ertönt ein furchtbarer Schrei. Einer der Gäste zuckt unter Krämpfen, die Gäste daneben starren schockiert, als sie merken, dass die Schlange ihren Nachbar gebissen hat. Als die Schlange durch ein offenes Fenster entkommt, liegt das Opfer ruhig da... tot!;;La cobra fugada desaparece bajo la mesa. Hay unos momentos de silencio, y después un chillido de terror. Uno de los invitados se estremece en violentas convulsiones, con la gente petrificada mirando en cuanto se percatan de que la cobra ha mordido al vecino. Mientras la serpiente desaparece por una ventana abierta, la víctima deja de agitarse y yace muerta.;;;;;;;;;x
EVTOPTA_KO_090;Woe!;Malheur !;Oh weh!;;¡Lástima!;;;;;;;;;x
EVTDESC_KO_091;The escaped cobra slithers across the floor. The guests at the table seem paralyzed, except for one person who quickly draws his sword and steps forward, chopping the animal in half with a swift cut.;Le cobra en liberté glisse sur le sol. Les invités à la table sont comme paralysés, excepté l'un d'eux qui tire rapidement son épée et s'avance, tranchant l'animal en deux d'un coup vif.;Die entkommene Schlange kriecht über den Boden. Die Gäste am Tisch wirken paralysiert, außer einer Person, welche schnell ihr Schwert zieht und mit gezieltem Schlag das Tier erschlägt.;;La cobra fugada se arrastra por el suelo. Los invitados de la mesa parecen paralizados, excepto una persona que rápidamente saca su espada y da un paso al frente, cortando al animal a la mitad rápidamente.;;;;;;;;;x
EVTOPTA_KO_091;Well done!;Bravo !;Gut gemacht!;;¡Bien hecho!;;;;;;;;;x
EVTDESC_KO_092;A snake charmer is entertaining the guests at the feast, until suddenly a cobra escapes! You quickly draw your sword and step forward, chopping the animal in half with a swift cut.;Un charmeur de serpents donne un spectacle pour les invités au festin quand soudain un cobra s'échappe ! Vous tirez rapidement votre épée et vous avancez vers la bête, que vous tranchez en deux d'un coup vif.;Ein Schlangenbeschwörer unterhält die Gäste des Festes, als plötzlich eine Kobra entkommt. Schnell zieht Ihr Euer Schwert, tretet vor und hackt mit flinkem Schlag das Tier in zwei Teile.;;Un encantador de serpientes entretiene a los invitados del banquete, ¡hasta que la cobra escapa! Rápidamente, sacas tu espada y das un paso al frente, contando al animal a la mitad.;;;;;;;;;x
EVTOPTA_KO_092;Don't try this at home, folks.;N'essayez pas ça à la maison !;Macht das ja nicht zu Hause nach!;;No intentéis esto en casa, chicos.;;;;;;;;;x
EVTTITLE_KO_093;The Shaman;Le Shaman;Der Magier;;El Shaman;;;;;;;;;x
