#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182003;You have finally arrived at Babylon! But wait! This is Babylon? The locals call it Baghdad, but christians that I met during the trip, they said that it is, and can not be otherwise, the city is huge, and here lies the great Yamag. Breathing the air of thousands of years of history, the same air breathed by the prophet Mani. Is wonderful.;Antioche;Antiochia;;Antioquía;;;;;;;;;x
EVTOPTA_1000182003;A great and ancient city!;Une magnifique ville antique !;Eine großartige, uralte Stadt!;;¡Una ciudad magnífica y antigua!;;;;;;;;;x
EVTDESC_SoA_5000;I shall go on a pilgrimage to seek God's grace at one of the holy places of the world.;Je doit accomplir un pèlerinage et chercher la grâce de Dieu dans un des lieux saints du christianisme.;Ich begebe mich auf Pilgerfahrt, um Gottes Gnade an einer der heiligen Stätten der Christenheit zu suchen.  ;;Iré de peregrinación en busca de la gracia de Dios a uno de los lugares santos del cristianismo.;;;;;;;;;x
EVTOPTD_RoI_111;Chan, of the "Meditative State";FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTE_RoI_111;Pure Land, the path of Amitabha Buddha.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182004;During a battle, a low-ranking military commander was noted for his skills from an army general, now the general clamoring for the promotion of this soldier. This will increase the number of available generals of the kingdom, this will be an expensive option, on the other hand, a refusal would guarantee a bad reputation in the army ...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182004;For the ancestors, Give him a rank!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_1000182004;I do not want another general for another war.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182005;One Yaoguai, a terrible demon, must have visited my dreams! I just woke up from a terrible nightmare, and it must be an omen. Perhaps it is a sign that the heaven is going to remove the divine mandate of my dynasty?;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182005;Perhaps a wizard can help me...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_1000182005;Nobody has to know this!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182006;Wandering around in the streets of district of the temple, has not been at all difficult to find characters who practice the occult taoist arts of astrology and magic. I approach the priest, he can help me, I should ask him a prediction?;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182006;Go ahead.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_1000182006;I do not dare. The fate must remain a secret ...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182007;I'm here, and I will never know the meaning of what I saw. I am obsessed by the thought that my dynasty is going to fall at any moment.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182007;Everything is useless, the heavens have spoken.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182008;After performing the necessary rites, the priest continues in the prediction. Apparently, interpreting the stars, signs, and my dream, everything leads to think that it is a good presage! It seems that will I get glory and honor.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182008;I have to be sure of this!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182009;The astronomer performs the rituals, almost shaking, and he reveals that what he saw was a terrible presage, my future is really dark?;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182009;I shudder!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182010;The rites take place. Looking at the stars, the wizard tells me that there is nothing to worry aboutapparently there is no change in my future.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182010;Everything will go well.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_1000182011;Confucius say: Ignorance is the night of the mind, but a night without moon or stars. If you do not know something, does not make sense to wriggle away in the darkness, rather make your life better with actions. This says the priest.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_1000182011;Keep distant superstitions!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###################STATES####################
e_china;China;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_china_adj;Chinese;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khoja;Kara Khoja;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khoja_adj;Western Uyghur;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_jurchen;Jurchen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_jurchen_adj;Jurchen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_gansu_uyghur;Hexi Uyghurs;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_gansu_uyghur_adj;Eastern Uyghur;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_tocharistan;Khotan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_tocharistan_adj;Tocharian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kurdistan;Kurdistan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kurdistan_adj;Kurdish;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_manichean;Manichaean Church;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_manichean_adj;Manichaean;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_bon_reformed;The Great Bön School;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_ainu_reformed;High Priesthood;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_melanesian_pagan_reformed;High Priesthood;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khitan;Liao;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khitan_adj;Khitan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khanids;Qarakhanid;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_kara_khanids_adj;Qarakhanid;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dayak;Dayak;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dayak_adj;Aboriginal;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_yaos;Yaos;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_yaos_adj;Yaothian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_thais;Thai;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_thais_adj;Thais;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WEST_LIAO;Kara Khitay;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WEST_LIAO_ADJ;Khitan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
KHITAN;Khitan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
KHITAN_ADJ;Khitan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_jin;Jin;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_jin_adj;Shatuo Turkish;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_jin;Great Jin;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_jin_adj;Jurchen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_jurchen_band;Jurchen Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_jurchen_band_adj;Jurchen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khitan_band;Khitan Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khitan_band_adj;Khitan;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_nestorian_band;Jingjiao Army;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_nestorian_band_adj;Jingjiao;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_uyghur_band;Uyghur Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_uyghur_band_adj;Uyghur;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_xiang_band;Xiang Bowman Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_xiang_band_adj;Xiang;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_firelancers_band;Zhu Huoqiang Firelancers;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_firelancers_band_adj;Firelancers;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dao_band;Northern Dao Militia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dao_band_adj;Dao;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dao2_band;Southern Dao Militia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dao2_band_adj;Dao;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_zhan_ma_dao_band;Zhan Ma Dao Swordman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_zhan_ma_dao_band_adj;Horse-Cleavers;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_china_cataphract_band;Han Cataphracts Company;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_china_cataphract_band_adj;Cataphracts;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan_band;Zimchongpa Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan_band_adj;Zimchongpas;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan2_band;Mdungthogs Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan2_band_adj;Mdungthogs;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan_cataphracts;Rtakhrab Pai’ dpungpa Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_tibetan_cataphracts_adj;Rtakhrab Pai’ dpungpa;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_gae-ma_cavalry_company;Gae-ma Cavalry Company;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_gae-ma_cavalry_company_adj;Gae-ma;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khmer_band;Khmer Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khmer_band_adj;Khmer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khmer_company;Khmer Company;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khmer_company_adj;Khmer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dali_company;Dali Company;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dali_company_adj;Dali;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_viet_band;Viet Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_viet_band_adj;Viet;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_burmese_band;Burmese Band;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_burmese_band_adj;Burmese;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_malay_company;Malay Company;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_malay_company_adj;Malay;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dayak_company;Dayak Warband;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dayak_company_adj;Dayak;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_mongolian_horde;The Mongols;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_mongolian_horde_adj;Mongolian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##################BOOKMARKS######################
BM_KHITAN;Western Liao dinasty;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_KHITAN_DESC;The Liao dynasty has fallen. After dominating the north of China for over a hundred years, has now been destroyed by a great jurchen rebellion, and now all that remains of the people of Khitai, is fleeing to the west, following the charismatic commander Dashi. is the dawn of a new empire? Or is it just a temporary truce, and the big Liao Dynasty will return to the East, to permanently destroy the jurchen, and ending the Jin dynasty once and for all?;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##################TRAITS########################
chan_buddhist;Chan Buddhist;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
chan_buddhist_desc;The Chán/Zen tradition is the most common Buddhist practice of east asia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
pure_land_buddhist;Pure Land Buddhist;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
pure_land_buddhist_desc;Pure Land buddhism, also referred to as Amidism, is an east asian tradition of Buddhist teachings that are focused on Amitabha Buddha.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave;Slave;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_desc;This man has been reduced to slavery. The owner may dispose of him as he wishes, he is now his property.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_trader;Slave Trader;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_trader_desc;This man is a slave trader. He does not care anything about your tender heart. He wants to do business, now.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_owner;Slave Owner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_owner_desc;This man has owned or owns slaves.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
former_slave;Serf;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
former_slave_desc;Serfdom was a condition of bondage, is not slavery, it is rather a condition typical of feudal societies. The servant, however, is a "non-free" man, and the owner may dispose of him as he wishes, according to precise laws that protect, however, the condition of the servant.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_liberator;Slave Liberator;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
slave_liberator_desc;This man is known as a liberator of slaves.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##################AMBITIONS#####################
obj_become_paragon_of_enlightenment_taoism_title;Become Paragon of Enlightenment;Devenir un modèle de spiritualité;Werdet zu einem Symbol der Erleuchtung;;Convertirse en Ejemplo de Iluminación;;;;;;;;;x
obj_become_paragon_of_enlightenment_taoism_desc;[This.GetTitledFirstName] strives to improve [This.GetHerHis] [This.Religion.GetPietyName] and become enlightened, an inspiration to all of [This.GetHerHis] faith.;[This.GetTitledFirstName] tente d'améliorer son score de [This.GetPietyName] et d'atteindre la lumière. C'est une inspiration pour tous ceux de sa religion.;[This.GetTitledFirstName] strebt danach, [This.GetHerHis] [This.GetPietyName] zu verbessern, erleuchtet zu werden und allen [ThisGetHerHis] Glaubensgenossen als Inspiration zu dienen.;;[This.GetTitledFirstName] se esfuerza en mejorar [This.GetHerHis] [This.GetPietyName] y alcanzar el estado de iluminación, una inspiración para [ThisGetHerHis] fe.;;;;;;;;;x
obj_become_paragon_of_enlightenment_gnostic_title;Become Paragon of Enlightenment;Devenir un modèle de spiritualité;Werdet zu einem Symbol der Erleuchtung;;Convertirse en Ejemplo de Iluminación;;;;;;;;;x
obj_become_paragon_of_enlightenment_gnostic_desc;[This.GetTitledFirstName] strives to improve [This.GetHerHis] [This.Religion.GetPietyName] and become enlightened, an inspiration to all of [This.GetHerHis] faith.;[This.GetTitledFirstName] tente d'améliorer son score de [This.GetPietyName] et d'atteindre la lumière. C'est une inspiration pour tous ceux de sa religion.;[This.GetTitledFirstName] strebt danach, [This.GetHerHis] [This.GetPietyName] zu verbessern, erleuchtet zu werden und allen [ThisGetHerHis] Glaubensgenossen als Inspiration zu dienen.;;[This.GetTitledFirstName] se esfuerza en mejorar [This.GetHerHis] [This.GetPietyName] y alcanzar el estado de iluminación, una inspiración para [ThisGetHerHis] fe.;;;;;;;;;x
obj_taoism_stop_drinking;Stop Drinking;Fini la boisson;Entsagt dem Alkohl;; Deja de beber;;;;;;;;;x
obj_taoism_stop_drinking_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to abandon [This.GetHerHis] harmful drinking habits.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à abandonner son penchant pour la boisson qui lui cause tant de souffrances.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis]e schädlichen Trinkgewohnheiten abzulegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abandonar [This.GetHerHis] dañinos hábitos de consumir bebidas alcohólicas.;;;;;;;;;x
obj_taoism_reject_empty_pleasures_title;Learn to Reject Empty Pleasures;Apprendre à rejeter les plaisirs inutiles;Lernt, leere Vergnügungen abzulehnen;;Aprender a Rechazar Placeres Vacíos;;;;;;;;;x
obj_taoism_reject_empty_pleasures_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject emply pleasures.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter les plaisirs inutiles.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, leere Vergnügungen abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar placeres vacíos..;;;;;;;;;x
obj_taoism_abstain_sexual_excess_title;Learn to Abstain from Excesses of the Flesh;Apprendre à s'abstenir des excès de la chair;Lernt, fleischlichen Exzessen zu entsagen;; Aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_taoism_abstain_sexual_excess_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to abstain from excesses of the flesh.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à s'abstenir des excès de la chair.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, fleischlichen Exzessen zu entsagen.;;[This.GetTitledFirstName ], como budista devoto/a, trata de aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_taoism_reject_cruelty_title;Reject Cruelty;Rejeter la cruauté;Lehnt Grausamkeit ab;; Rechazar la crueldad;;;;;;;;;x
obj_taoism_reject_cruelty_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject cruelty.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la cruauté.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, Grausamkeit abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar la crueldad.;;;;;;;;;x
obj_taoism_temperance_food_title;Learn Temperance with Food;Apprendre à modérer son appétit;Lernt Mäßigung beim Essen;; Aprender a ser moderado con la comida;;;;;;;;;x
obj_taoism_temperance_food_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to eat without excess.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à manger sans excès.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, beim Essen Maß zu halten.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a dejar de comer en exceso.;;;;;;;;;x
obj_taoism_reject_greed_title;Learn to Reject the Poison of Greed;Apprendre à rejeter le poison de l'avarice;Lernt, das Gift der Gier abzulehnen;;Aprender a rechazar el veneno de la codicia;;;;;;;;;x
obj_taoism_reject_greed_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that greed brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'avarice.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Gier abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la codicia trae a la mente.;;;;;;;;;x
obj_taoism_reject_envy_title;Learn to Reject Envy;Apprendre à rejeter l'envie;Lernt, Neid abzulehnen;; Aprender a rechazar la envidia;;;;;;;;;x
obj_taoism_reject_envy_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that envy brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'envie.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Neid abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la envidia trae a la mente.;;;;;;;;;x
obj_taoism_reject_hate_title;Learn to Reject Hate;Apprendre à rejeter la haine;Lernt, Hass abzulehnen;; Aprender a rechazar el odio;;;;;;;;;x
obj_taoism_reject_hate_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that hate and anger brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la haine et la colère qui sont des poisons de l'esprit.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Hass und Zorn abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que el odio y la ira traen a la mente.;;;;;;;;;x
obj_taoism_reject_pride_title;Learn to Reject Pride;Apprendre à rejeter l'orgueil;Lernt, Stolz abzulehnen;; Aprender a rechazar el orgullo;;;;;;;;;x
obj_taoism_reject_pride_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject pride.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter l'orgueil.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, den Stolz abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el orgullo.;;;;;;;;;x
obj_taoism_defeat_fear_title;Defeat Fear;Vaincre la peur;Besiegt die Furcht;; Vencer el Miedo;;;;;;;;;x
obj_taoism_defeat_fear_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to defeat [This.GetHerHis] fear of the world and of the designs of others.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à vaincre sa peur du monde et des projets d'autrui.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis] Furcht vor der Welt und der Hinterhältigkeit anderer Menschen zu besiegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a derrotar [This.GetHerHis] miedo al mundo y a los designios de otros.;;;;;;;;;x
obj_gnostic_stop_drinking;Stop Drinking;Fini la boisson;Entsagt dem Alkohl;; Deja de beber;;;;;;;;;x
obj_gnostic_stop_drinking_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to abandon [This.GetHerHis] harmful drinking habits.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à abandonner son penchant pour la boisson qui lui cause tant de souffrances.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis]e schädlichen Trinkgewohnheiten abzulegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abandonar [This.GetHerHis] dañinos hábitos de consumir bebidas alcohólicas.;;;;;;;;;x
obj_gnostic_reject_empty_pleasures_title;Learn to Reject Empty Pleasures;Apprendre à rejeter les plaisirs inutiles;Lernt, leere Vergnügungen abzulehnen;;Aprender a Rechazar Placeres Vacíos;;;;;;;;;x
obj_gnostic_reject_empty_pleasures_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject emply pleasures.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter les plaisirs inutiles.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, leere Vergnügungen abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar placeres vacíos..;;;;;;;;;x
obj_gnostic_abstain_sexual_excess_title;Learn to Abstain from Excesses of the Flesh;Apprendre à s'abstenir des excès de la chair;Lernt, fleischlichen Exzessen zu entsagen;; Aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_gnostic_abstain_sexual_excess_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to abstain from excesses of the flesh.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à s'abstenir des excès de la chair.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, fleischlichen Exzessen zu entsagen.;;[This.GetTitledFirstName ], como budista devoto/a, trata de aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_gnostic_reject_cruelty_title;Reject Cruelty;Rejeter la cruauté;Lehnt Grausamkeit ab;; Rechazar la crueldad;;;;;;;;;x
obj_gnostic_reject_cruelty_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject cruelty.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la cruauté.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, Grausamkeit abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar la crueldad.;;;;;;;;;x
obj_gnostic_temperance_food_title;Learn Temperance with Food;Apprendre à modérer son appétit;Lernt Mäßigung beim Essen;; Aprender a ser moderado con la comida;;;;;;;;;x
obj_gnostic_temperance_food_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to eat without excess.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à manger sans excès.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, beim Essen Maß zu halten.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a dejar de comer en exceso.;;;;;;;;;x
obj_gnostic_reject_greed_title;Learn to Reject the Poison of Greed;Apprendre à rejeter le poison de l'avarice;Lernt, das Gift der Gier abzulehnen;;Aprender a rechazar el veneno de la codicia;;;;;;;;;x
obj_gnostic_reject_greed_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that greed brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'avarice.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Gier abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la codicia trae a la mente.;;;;;;;;;x
obj_gnostic_reject_envy_title;Learn to Reject Envy;Apprendre à rejeter l'envie;Lernt, Neid abzulehnen;; Aprender a rechazar la envidia;;;;;;;;;x
obj_gnostic_reject_envy_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that envy brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'envie.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Neid abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la envidia trae a la mente.;;;;;;;;;x
obj_gnostic_reject_hate_title;Learn to Reject Hate;Apprendre à rejeter la haine;Lernt, Hass abzulehnen;; Aprender a rechazar el odio;;;;;;;;;x
obj_gnostic_reject_hate_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject the poison that hate and anger brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la haine et la colère qui sont des poisons de l'esprit.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Hass und Zorn abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que el odio y la ira traen a la mente.;;;;;;;;;x
obj_gnostic_reject_pride_title;Learn to Reject Pride;Apprendre à rejeter l'orgueil;Lernt, Stolz abzulehnen;; Aprender a rechazar el orgullo;;;;;;;;;x
obj_gnostic_reject_pride_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to reject pride.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter l'orgueil.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, den Stolz abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el orgullo.;;;;;;;;;x
obj_gnostic_defeat_fear_title;Defeat Fear;Vaincre la peur;Besiegt die Furcht;; Vencer el Miedo;;;;;;;;;x
obj_gnostic_defeat_fear_desc;[This.GetTitledFirstName], as a devoted man, is trying to learn to defeat [This.GetHerHis] fear of the world and of the designs of others.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à vaincre sa peur du monde et des projets d'autrui.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis] Furcht vor der Welt und der Hinterhältigkeit anderer Menschen zu besiegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a derrotar [This.GetHerHis] miedo al mundo y a los designios de otros.;;;;;;;;;x
